id,time,value
PC1,2021-10-27,-0.8605767037235381
PC1,2021-10-28,-0.8605767037235381
PC1,2021-10-29,-0.339543289475278
PC1,2021-10-30,1.4303386707727743
PC1,2021-10-31,-0.339543289475278
PC1,2021-11-01,3.3176274895810782
PC1,2021-11-02,0.05842176767789897
PC1,2021-11-03,0.3290787843962083
PC1,2021-11-04,0.3290787843962083
PC1,2021-11-05,0.36840949462394285
PC1,2021-11-06,0.4864016253071463
PC1,2021-11-07,-0.339543289475278
PC1,2021-11-08,-0.16695997803035376
PC1,2021-11-09,-0.339543289475278
PC1,2021-11-10,-0.339543289475278
PC1,2021-11-11,-0.1366591426913054
PC1,2021-11-12,-1.6745857106671496
PC1,2021-11-13,1.542384750248285
PC1,2021-11-14,2.5310132850263884
PC1,2021-11-15,-1.5315454512537348
PC1,2021-11-16,-0.339543289475278
PC1,2021-11-17,-0.339543289475278
PC1,2021-11-18,0.5319629311801809
PC1,2021-11-19,0.36840949462394285
PC1,2021-11-20,-1.8891460997872718
PC1,2021-11-21,0.4864016253071463
PC1,2021-11-22,-1.5315454512537348
PC1,2021-11-23,0.05061853126313076
PC1,2021-11-24,0.30941342928234106
PC1,2021-11-25,-0.339543289475278
PC1,2021-11-26,0.3290787843962083
PC1,2021-11-27,-1.7937859268449954
PC1,2021-11-28,-0.10544619703223268
PC1,2021-11-29,-2.074590894274572
PC1,2021-11-30,2.030931039238539
PC1,2021-12-01,-0.339543289475278
PC1,2021-12-02,1.6269922219114468
PC1,2021-12-03,-1.6507456674315806
PC1,2021-12-04,-0.339543289475278
PC1,2021-12-05,-0.8977933761698424
PC1,2021-12-06,-0.339543289475278
PC1,2021-12-07,1.017366213381562
PC1,2021-12-08,-0.11324943344700084
PC1,2021-12-09,-0.339543289475278
PC1,2021-12-10,-1.722265797138288
PC1,2021-12-11,1.3123465400895706
PC1,2021-12-12,0.4470709150794118
PC1,2021-12-13,-1.1915360588713697
PC1,2021-12-14,0.3290787843962083
PC1,2021-12-15,-0.14518058513505636
PC1,2021-12-16,0.4077402048516773
PC1,2021-12-17,-0.339543289475278
PC1,2021-12-18,0.25085118411046003
PC1,2021-12-19,-1.1639441315634682
PC1,2021-12-20,2.016501472662077
PC1,2021-12-21,-0.339543289475278
PC1,2021-12-22,-0.339543289475278
PC1,2021-12-23,-0.339543289475278
PC1,2021-12-24,-0.339543289475278
PC1,2021-12-25,3.801588285271643
PC1,2021-12-26,0.6830551764458188
PC1,2021-12-27,-1.9368261862584102
PC1,2021-12-28,-0.339543289475278
PC1,2021-12-29,1.3060559770116984
PC1,2021-12-30,1.4303386707727743
PC1,2021-12-31,-0.339543289475278
PC1,2022-01-01,-0.339543289475278
PC1,2022-01-02,0.6043937559903497
PC1,2022-01-03,0.466736270193279
PC1,2022-01-04,0.466736270193279
PC1,2022-01-05,-1.7937859268449954
PC1,2022-01-06,1.6563179986471577
PC1,2022-01-07,0.5060669804210135
PC1,2022-01-08,0.624059111104217
PC1,2022-01-09,-1.7590730846838003
PC1,2022-01-10,0.38807484973781003
PC1,2022-01-11,1.1353583440647654
PC1,2022-01-12,-1.549629098252205
PC1,2022-01-13,0.4077402048516773
PC1,2022-01-14,-0.339543289475278
PC1,2022-01-15,-0.339543289475278
PC1,2022-01-16,-0.339543289475278
PC1,2022-01-17,-0.339543289475278
PC1,2022-01-18,-0.9708076146896306
PC1,2022-01-19,-0.9749823028113326
PC1,2022-01-20,-0.339543289475278
PC1,2022-01-21,-0.339543289475278
PC1,2022-01-22,-0.06643001495839179
PC1,2022-01-23,2.016217650464782
PC1,2022-01-24,-0.339543289475278
PC1,2022-01-25,0.3290787843962083
