id,time,value
PC1,2022-01-14,-0.5198702480285688
PC1,2022-01-13,-0.8814758526909389
PC1,2022-01-12,-1.3446169332894282
PC1,2022-01-08,-1.630662526642045
PC1,2022-01-09,-1.0653986026573137
PC1,2022-01-10,-0.4886981769395234
PC1,2022-01-11,-0.393521483520064
PC1,2022-01-07,-0.5360871340571363
PC1,2022-01-06,-1.702631174692986
PC1,2022-01-05,-0.3991631309121695
PC1,2022-01-04,-0.41991614109384856
PC1,2022-01-03,0.04147035016361153
PC1,2021-12-31,-1.2876802204423252
PC1,2022-01-01,-1.2905617937416374
PC1,2022-01-02,-0.4346762505232452
PC1,2021-12-29,-0.28175206796362223
PC1,2021-12-30,-0.5113610273805201
PC1,2021-12-28,0.2169853363765009
PC1,2021-12-27,0.15970516011536617
PC1,2021-12-26,-0.9394982454448304
