id,time,value
PC1,2021-10-05,-1.1326283972432618
PC1,2021-10-06,-0.5042289396991265
PC1,2021-10-07,-1.1419031326714368
PC1,2021-10-08,-0.9706778764813047
PC1,2021-10-09,-1.8751132687099419
PC1,2021-10-10,-1.4470734471455464
PC1,2021-10-11,-0.3097061041488325
PC1,2021-10-12,-1.3393681394340136
PC1,2021-10-13,0.06096910334550204
PC1,2021-10-14,0.10082806872894177
PC1,2021-10-15,-0.7583071493585891
PC1,2021-10-16,-1.8065671056321342
PC1,2021-10-17,-1.4537418320811208
PC1,2021-10-18,-1.5518120689587196
PC1,2021-10-19,-1.2746995542832857
PC1,2021-10-20,-1.9734357097589008
PC1,2021-10-21,-0.4122935535269449
PC1,2021-10-22,-0.7712959826420872
PC1,2021-10-23,-0.5700676025406863
PC1,2021-10-24,-1.9236842089944621
PC1,2021-10-25,0.025064180370730875
PC1,2021-10-26,-1.2501133904871808
PC1,2021-10-27,-1.354157498647292
PC1,2021-10-28,0.015790927068834858
PC1,2021-10-29,-1.8647405500044847
PC1,2021-10-30,-1.1396714120340132
PC1,2021-10-31,-2.613074431285471
PC1,2021-11-01,-1.7390796726478048
PC1,2021-11-02,-0.1847241484024127
PC1,2021-11-03,-1.610199414640564
PC1,2021-11-04,-1.1222839001676763
PC1,2021-11-05,0.6886841043092847
PC1,2021-11-06,-0.4894374869175772
PC1,2021-11-07,-1.3974332939784606
PC1,2021-11-08,-0.40329272335007915
PC1,2021-11-09,-0.4227617402054162
PC1,2021-11-10,0.13808801207580607
PC1,2021-11-11,-0.04109678847032746
PC1,2021-11-12,-1.0601954225858468
PC1,2021-11-13,0.9389663827007193
PC1,2021-11-14,-0.26736447310980227
PC1,2021-11-15,0.667008490824873
PC1,2021-11-16,0.792119966693379
PC1,2021-11-17,-0.18750606275804566
PC1,2021-11-18,0.8434005626740565
PC1,2021-11-19,1.057404363867159
PC1,2021-11-20,0.4398815721241983
PC1,2021-11-21,0.05582662341475209
PC1,2021-11-22,1.84828193911861
PC1,2021-11-23,0.489497677215178
PC1,2021-11-24,2.4929438596599818
PC1,2021-11-25,3.226504768110539
PC1,2021-11-26,5.240585774473205
PC1,2021-11-27,2.0238144463322376
PC1,2021-11-28,-0.026673588781294597
PC1,2021-11-29,2.0940747842259326
PC1,2021-11-30,0.9422360724102871
PC1,2021-12-01,1.039883237214328
PC1,2021-12-02,0.8430777639739965
PC1,2021-12-03,0.5940979548961592
PC1,2021-12-04,0.5897387289302846
PC1,2021-12-05,-1.0826496506234637
PC1,2021-12-06,1.485600936122956
PC1,2021-12-07,-0.901158299594735
PC1,2021-12-08,-0.09223371577677582
PC1,2021-12-09,-1.485831444507041
PC1,2021-12-10,-0.6697768380096457
PC1,2021-12-11,1.8533720461230436
PC1,2021-12-12,-0.7706946876348357
PC1,2021-12-13,2.184972621645938
PC1,2021-12-14,0.9103760913370246
PC1,2021-12-15,1.3681702493407097
PC1,2021-12-16,0.26537765419739817
PC1,2021-12-17,2.4078799098702475
PC1,2021-12-18,-0.36608024575513154
PC1,2021-12-19,2.3462965898683548
PC1,2021-12-20,0.2674498339650053
PC1,2021-12-21,0.41742417425616035
PC1,2021-12-22,0.8762691955507523
PC1,2021-12-23,0.808673122089345
PC1,2021-12-24,-0.012440317665584804
PC1,2021-12-25,0.6758671517981363
PC1,2021-12-26,0.39248753070860276
PC1,2021-12-27,1.3018344806730648
PC1,2021-12-28,1.4946357841607647
PC1,2021-12-29,-0.719527771636855
PC1,2021-12-30,0.5633989658949179
PC1,2021-12-31,-0.6828994222497325
PC1,2022-01-01,-1.1969399890792474
PC1,2022-01-02,-0.49821324804420225
