time,value,n
2021-12-26,42.5,1
2021-12-27,59.041666666666664,1
2021-12-28,58.625,1
2021-12-29,56.791666666666664,1
2021-12-30,56.166666666666664,1
2021-12-31,46.791666666666664,1
2022-01-01,26.166666666666668,1
2022-01-02,31.5,1
