time,value,n
2006-01-01,36.66086956521739,115
2006-02-01,31.83478260869565,230
2006-03-01,30.717391304347842,230
2006-04-01,39.52173913043479,230
2006-05-01,27.204347826086956,230
2006-06-01,28.98695652173914,230
2006-07-01,38.913043478260875,230
2006-08-01,32.6,230
2006-09-01,44.165217391304346,230
2006-10-01,34.48260869565219,230
2006-11-01,39.75652173913043,230
2006-12-01,65.51739130434784,230
2007-01-01,29.142259414225933,239
2007-02-01,34.169354838709666,248
2007-03-01,30.919678714859426,249
2007-04-01,30.59600000000002,250
2007-05-01,45.29482071713147,251
2007-06-01,33.178571428571416,252
2007-07-01,34.59288537549408,253
2007-08-01,37.401574803149586,254
2007-09-01,30.094117647058837,255
2007-10-01,32.23437499999999,256
2007-11-01,40.66926070038913,257
2007-12-01,61.50387596899222,258
2008-01-01,31.883720930232574,258
2008-02-01,28.17441860465118,258
2008-03-01,28.372093023255825,258
2008-04-01,33.53100775193797,258
2008-05-01,37.08914728682171,258
2008-06-01,41.899224806201545,258
2008-07-01,31.996124031007753,258
2008-08-01,38.50000000000001,258
2008-09-01,33.74806201550387,258
2008-10-01,38.41860465116279,258
2008-11-01,46.63565891472868,258
2008-12-01,63.20542635658915,258
2009-01-01,37.50387596899226,258
2009-02-01,40.03875968992247,258
2009-03-01,31.131782945736415,258
2009-04-01,39.06589147286821,258
2009-05-01,36.670542635658904,258
2009-06-01,37.90697674418606,258
2009-07-01,39.31782945736435,258
2009-08-01,43.01162790697673,258
2009-09-01,44.875968992248055,258
2009-10-01,40.18992248062016,258
2009-11-01,54.17441860465115,258
2009-12-01,75.47286821705427,258
2010-01-01,42.97286821705425,258
2010-02-01,33.565891472868216,258
2010-03-01,41.170542635658926,258
2010-04-01,38.201550387596896,258
2010-05-01,38.802325581395344,258
2010-06-01,42.71705426356587,258
2010-07-01,44.35658914728682,258
2010-08-01,37.918604651162795,258
2010-09-01,42.523255813953504,258
2010-10-01,35.37984496124034,258
2010-11-01,50.1046511627907,258
2010-12-01,83.88759689922483,258
2011-01-01,44.31007751937983,258
2011-02-01,44.426356589147275,258
2011-03-01,36.84108527131783,258
2011-04-01,40.786821705426355,258
2011-05-01,48.79069767441861,258
2011-06-01,45.069767441860456,258
2011-07-01,43.64728682170543,258
2011-08-01,48.49224806201549,258
2011-09-01,49.51162790697676,258
2011-10-01,44.50387596899224,258
2011-11-01,58.186046511627914,258
2011-12-01,79.61240310077523,258
2012-01-01,48.58139534883723,258
2012-02-01,49.77131782945737,258
2012-03-01,49.341085271317844,258
2012-04-01,44.18604651162789,258
2012-05-01,53.329457364341096,258
2012-06-01,48.34883720930232,258
2012-07-01,57.49224806201551,258
2012-08-01,57.49999999999999,258
2012-09-01,52.13565891472867,258
2012-10-01,47.95736434108527,258
2012-11-01,54.352713178294586,258
2012-12-01,91.16666666666667,258
2013-01-01,46.620155038759684,258
2013-02-01,46.73255813953487,258
2013-03-01,44.66666666666665,258
2013-04-01,47.379844961240316,258
2013-05-01,47.6705426356589,258
2013-06-01,44.56976744186046,258
2013-07-01,58.89922480620155,258
2013-08-01,48.317829457364354,258
2013-09-01,47.976744186046524,258
2013-10-01,43.705426356589136,258
2013-11-01,56.66666666666667,258
2013-12-01,91.7751937984496,258
2014-01-01,47.79069767441858,258
2014-02-01,45.74418604651162,258
2014-03-01,47.372093023255815,258
2014-04-01,45.91472868217055,258
2014-05-01,49.682170542635646,258
2014-06-01,45.627906976744164,258
2014-07-01,51.63565891472867,258
2014-08-01,48.64728682170544,258
2014-09-01,44.86434108527134,258
2014-10-01,46.72093023255815,258
2014-11-01,57.3449612403101,258
2014-12-01,89.3875968992248,258
2015-01-01,48.43410852713176,258
2015-02-01,53.52325581395349,258
2015-03-01,44.74031007751938,258
2015-04-01,48.414728682170534,258
2015-05-01,50.95736434108526,258
2015-06-01,47.86046511627907,258
2015-07-01,49.573643410852704,258
2015-08-01,48.50775193798449,258
2015-09-01,49.18604651162791,258
2015-10-01,49.3372093023256,258
2015-11-01,54.81395348837209,258
2015-12-01,86.45348837209305,258
2016-01-01,47.36434108527131,258
2016-02-01,49.84883720930233,258
2016-03-01,44.74031007751938,258
2016-04-01,51.763565891472844,258
2016-05-01,53.6046511627907,258
2016-06-01,50.27519379844961,258
2016-07-01,50.10852713178292,258
2016-08-01,56.70155038759687,258
2016-09-01,58.61627906976744,258
2016-10-01,51.41085271317827,258
2016-11-01,61.162790697674424,258
2016-12-01,91.36821705426361,258
2017-01-01,51.88372093023254,258
2017-02-01,55.25968992248061,258
2017-03-01,52.829457364341096,258
2017-04-01,49.24418604651165,258
2017-05-01,56.507751937984494,258
2017-06-01,50.00775193798448,258
2017-07-01,58.12015503875969,258
2017-08-01,52.20542635658918,258
2017-09-01,53.62015503875968,258
2017-10-01,54.1046511627907,258
2017-11-01,54.000000000000014,258
2017-12-01,83.9728682170543,258
2018-01-01,47.34108527131783,258
2018-02-01,49.00387596899224,258
2018-03-01,47.99224806201552,258
2018-04-01,46.41085271317832,258
2018-05-01,50.8798449612403,258
2018-06-01,51.72480620155038,258
2018-07-01,45.558139534883715,258
2018-08-01,50.34108527131783,258
2018-09-01,47.3798449612403,258
2018-10-01,50.89147286821704,258
2018-11-01,55.639534883720934,258
2018-12-01,82.42248062015501,258
2019-01-01,52.03488372093022,258
2019-02-01,49.57364341085273,258
2019-03-01,47.87984496124031,258
2019-04-01,52.511627906976756,258
2019-05-01,49.275193798449614,258
2019-06-01,47.48449612403102,258
2019-07-01,56.775193798449614,258
2019-08-01,62.9767441860465,258
