time,value,n
2023-04-28,49.93333333333333,1
2023-04-29,53.208333333333336,1
2023-04-30,48.541666666666664,1
2023-05-01,44.208333333333336,1
2023-05-02,47.833333333333336,1
2023-05-03,51.375,1
2023-05-04,48.166666666666664,1
2023-05-05,49.44444444444444,1
