id,time,value
trend,2007-01-01,61.40262242423944
trend,2007-01-02,61.41933321080784
trend,2007-01-03,61.43604399737624
trend,2007-01-04,61.452754783944634
trend,2007-01-05,61.46946557051303
trend,2007-01-06,61.48617635708143
trend,2007-01-07,61.50288714364983
trend,2007-01-08,61.519597930218225
trend,2007-01-09,61.53630871678663
trend,2007-01-10,61.553019503355024
trend,2007-01-11,61.56973028992342
trend,2007-01-12,61.58644107649182
trend,2007-01-13,61.60315186306021
trend,2007-01-14,61.619862649628615
trend,2007-01-15,61.63657343619702
trend,2007-01-16,61.65328422276541
trend,2007-01-17,61.66999500933381
trend,2007-01-18,61.6867057959022
trend,2007-01-19,61.7034165824706
trend,2007-01-20,61.720127369039005
trend,2007-01-21,61.736838155607394
trend,2007-01-22,61.7535489421758
trend,2007-01-23,61.77025972874419
trend,2007-01-24,61.78697051531259
trend,2007-01-25,61.80368130188099
trend,2007-01-26,61.82039208844939
trend,2007-01-27,61.837102875017784
trend,2007-01-28,61.85381366158618
trend,2007-01-29,61.87052444815458
trend,2007-01-30,61.88723523472298
trend,2007-01-31,61.903946021291375
trend,2007-02-01,61.92065680785978
trend,2007-02-02,61.93736759442818
trend,2007-02-03,61.95407838099657
trend,2007-02-04,61.97078916756497
trend,2007-02-05,61.98749995413336
trend,2007-02-06,62.004210740701765
trend,2007-02-07,62.02092152727017
trend,2007-02-08,62.03763231383856
trend,2007-02-09,62.05434310040696
trend,2007-02-10,62.071053886975356
trend,2007-02-11,62.08776467354375
trend,2007-02-12,62.104475460112155
trend,2007-02-13,62.12118624668055
trend,2007-02-14,62.13789703324895
trend,2007-02-15,62.15460781981735
trend,2007-02-16,62.171318606385746
trend,2007-02-17,62.18802939295414
trend,2007-02-18,62.20474017952254
trend,2007-02-19,62.22145096609094
trend,2007-02-20,62.23816175265934
trend,2007-02-21,62.25487253922773
trend,2007-02-22,62.271583325796136
trend,2007-02-23,62.288294112364525
trend,2007-02-24,62.30500489893293
trend,2007-02-25,62.32171568550133
trend,2007-02-26,62.33842647206972
trend,2007-02-27,62.35513725863812
trend,2007-02-28,62.37184804520651
trend,2007-03-01,62.388558831774915
trend,2007-03-02,62.40526961834332
trend,2007-03-03,62.42198040491171
trend,2007-03-04,62.43869119148011
trend,2007-03-05,62.455401978048506
trend,2007-03-06,62.4721127646169
trend,2007-03-07,62.488823551185305
trend,2007-03-08,62.5055343377537
trend,2007-03-09,62.5222451243221
trend,2007-03-10,62.5389559108905
trend,2007-03-11,62.555666697458896
trend,2007-03-12,62.57237748402729
trend,2007-03-13,62.58908827059569
trend,2007-03-14,62.60579905716409
trend,2007-03-15,62.62250984373249
trend,2007-03-16,62.63922063030088
trend,2007-03-17,62.65593141686929
trend,2007-03-18,62.672642203437675
trend,2007-03-19,62.68935299000608
trend,2007-03-20,62.70606377657448
trend,2007-03-21,62.72277456314287
trend,2007-03-22,62.73948534971127
trend,2007-03-23,62.75619613627968
trend,2007-03-24,62.772906922848065
trend,2007-03-25,62.78961770941647
trend,2007-03-26,62.806328495984864
trend,2007-03-27,62.82303928255326
trend,2007-03-28,62.83975006912166
trend,2007-03-29,62.85646085569006
trend,2007-03-30,62.873171642258455
trend,2007-03-31,62.88988242882685
trend,2007-04-01,62.906593215395255
