time,value,n
2022-03-20,9.833333333333334,1
2022-03-21,4.791666666666667,1
2022-03-22,5,1
2022-03-23,4.208333333333333,1
2022-03-24,5.625,1
2022-03-25,9.416666666666666,1
2022-03-26,8.375,1
2022-03-27,15.333333333333334,1
