id,time,value
trend,2007-01-01,70.34093734848561
trend,2007-01-02,70.34946197833825
trend,2007-01-03,70.3579866081909
trend,2007-01-04,70.36651123804354
trend,2007-01-05,70.37503586789617
trend,2007-01-06,70.38356049774882
trend,2007-01-07,70.39208512760146
trend,2007-01-08,70.40060975745409
trend,2007-01-09,70.40913438730674
trend,2007-01-10,70.41765901715938
trend,2007-01-11,70.42618364701201
trend,2007-01-12,70.43470827686465
trend,2007-01-13,70.4432329067173
trend,2007-01-14,70.45175753656993
trend,2007-01-15,70.46028216642257
trend,2007-01-16,70.46880679627522
trend,2007-01-17,70.47733142612785
trend,2007-01-18,70.48585605598049
trend,2007-01-19,70.49438068583314
trend,2007-01-20,70.50290531568578
trend,2007-01-21,70.51142994553841
trend,2007-01-22,70.51995457539105
trend,2007-01-23,70.5284792052437
trend,2007-01-24,70.53700383509633
trend,2007-01-25,70.54552846494897
trend,2007-01-26,70.55405309480162
trend,2007-01-27,70.56257772465425
trend,2007-01-28,70.57110235450689
trend,2007-01-29,70.57962698435954
trend,2007-01-30,70.58815161421218
trend,2007-01-31,70.59667624406481
trend,2007-02-01,70.60520087391745
trend,2007-02-02,70.6137255037701
trend,2007-02-03,70.62225013362273
trend,2007-02-04,70.63077476347537
trend,2007-02-05,70.63929939332802
trend,2007-02-06,70.64782402318065
trend,2007-02-07,70.65634865303329
trend,2007-02-08,70.66487328288594
trend,2007-02-09,70.67339791273857
trend,2007-02-10,70.68192254259121
trend,2007-02-11,70.69044717244385
trend,2007-02-12,70.69897180229648
trend,2007-02-13,70.70749643214913
trend,2007-02-14,70.71602106200177
trend,2007-02-15,70.7245456918544
trend,2007-02-16,70.73307032170705
trend,2007-02-17,70.74159495155969
trend,2007-02-18,70.75011958141232
trend,2007-02-19,70.75864421126496
trend,2007-02-20,70.76716884111761
trend,2007-02-21,70.77569347097025
trend,2007-02-22,70.78421810082288
trend,2007-02-23,70.79274273067553
trend,2007-02-24,70.80126736052817
trend,2007-02-25,70.8097919903808
trend,2007-02-26,70.81831662023345
trend,2007-02-27,70.82684125008609
trend,2007-02-28,70.83536587993873
trend,2007-03-01,70.84389050979136
trend,2007-03-02,70.85241513964401
trend,2007-03-03,70.86093976949665
trend,2007-03-04,70.86946439934928
trend,2007-03-05,70.87798902920193
trend,2007-03-06,70.88651365905457
trend,2007-03-07,70.8950382889072
trend,2007-03-08,70.90356291875985
trend,2007-03-09,70.91208754861249
trend,2007-03-10,70.92061217846512
trend,2007-03-11,70.92913680831776
trend,2007-03-12,70.93766143817041
trend,2007-03-13,70.94618606802304
trend,2007-03-14,70.95471069787568
trend,2007-03-15,70.96323532772833
trend,2007-03-16,70.97175995758096
trend,2007-03-17,70.9802845874336
trend,2007-03-18,70.98880921728625
trend,2007-03-19,70.99733384713888
trend,2007-03-20,71.00585847699152
trend,2007-03-21,71.01438310684416
trend,2007-03-22,71.0229077366968
trend,2007-03-23,71.03143236654944
trend,2007-03-24,71.03995699640208
trend,2007-03-25,71.04848162625471
trend,2007-03-26,71.05700625610736
trend,2007-03-27,71.06553088596
trend,2007-03-28,71.07405551581265
trend,2007-03-29,71.08258014566529
trend,2007-03-30,71.09110477551792
trend,2007-03-31,71.09962940537056
trend,2007-04-01,71.10815403522321
trend,2007-04-02,71.11667866507584
trend,2007-04-03,71.12520329492848
trend,2007-04-04,71.13372792478113
trend,2007-04-05,71.14225255463376
trend,2007-04-06,71.1507771844864
trend,2007-04-07,71.15930181433905
trend,2007-04-08,71.16782644419168
trend,2007-04-09,71.17635107404432
trend,2007-04-10,71.18487570389696
trend,2007-04-11,71.1934003337496
trend,2007-04-12,71.20192496360224
trend,2007-04-13,71.21044959345488
trend,2007-04-14,71.21897422330751
trend,2007-04-15,71.22749885316016
trend,2007-04-16,71.2360234830128
trend,2007-04-17,71.24454811286543
trend,2007-04-18,71.253072742718075
trend,2007-04-19,71.26159737257072
trend,2007-04-20,71.27012200242335
trend,2007-04-21,71.278646632276
trend,2007-04-22,71.28717126212864
trend,2007-04-23,71.29569589198127
trend,2007-04-24,71.30422052183393
trend,2007-04-25,71.31274515168656
trend,2007-04-26,71.32126978153919
trend,2007-04-27,71.32979441139184
trend,2007-04-28,71.33831904124447
trend,2007-04-29,71.34684367109712
trend,2007-04-30,71.35536830094976
trend,2007-05-01,71.3638929308024
trend,2007-05-02,71.37241756065504
trend,2007-05-03,71.38094219050768
trend,2007-05-04,71.38946682036031
trend,2007-05-05,71.39799145021296
trend,2007-05-06,71.4065160800656
trend,2007-05-07,71.41504070991823
trend,2007-05-08,71.42356533977087
trend,2007-05-09,71.43208996962352
trend,2007-05-10,71.44061459947615
trend,2007-05-11,71.4491392293288
trend,2007-05-12,71.45766385918144
trend,2007-05-13,71.46618848903407
trend,2007-05-14,71.47471311888671
trend,2007-05-15,71.48323774873936
trend,2007-05-16,71.49176237859199
trend,2007-05-17,71.50028700844463
trend,2007-05-18,71.50881163829727
trend,2007-05-19,71.5173362681499
trend,2007-05-20,71.52586089800255
trend,2007-05-21,71.53438552785519
trend,2007-05-22,71.54291015770782
trend,2007-05-23,71.55143478756048
trend,2007-05-24,71.55995941741311
trend,2007-05-25,71.56848404726574
trend,2007-05-26,71.5770086771184
trend,2007-05-27,71.58553330697103
trend,2007-05-28,71.59405793682367
trend,2007-05-29,71.60258256667632
trend,2007-05-30,71.61110719652895
trend,2007-05-31,71.61963182638159
trend,2007-06-01,71.62815645623424
trend,2007-06-02,71.63668108608687
trend,2007-06-03,71.64520571593951
trend,2007-06-04,71.65373034579216
