time,value,n
2020-11-01,60.96666666666667,30
2020-12-01,54.6,30
2021-01-01,59.4,30
2021-02-01,58.7,30
2021-03-01,58.56666666666667,30
2021-04-01,61.5,30
2021-05-01,58,30
2021-06-01,63.73333333333334,30
2021-07-01,54.7,30
2021-08-01,45.166666666666664,12
2021-09-01,62,2
