time,value
2007-01-01,2.6165198346623635
2007-01-02,2.613430229234722
2007-01-03,2.60709125303646
2007-01-04,2.5975029059398187
2007-01-05,2.5846651883216696
2007-01-06,2.5685780987850544
2007-01-07,2.54924163887672
2007-01-08,2.526645623155467
2007-01-09,2.500790049562708
2007-01-10,2.4716749198719343
2007-01-11,2.4393002332849374
2007-01-12,2.4036659905406577
2007-01-13,2.3647721909624915
2007-01-14,2.3226188349622676
2007-01-15,2.277218743414708
2007-01-16,2.2285719171159695
2007-01-17,2.17667835542749
2007-01-18,2.121538058235476
2007-01-19,2.063151025374963
2007-01-20,2.001517257991943
2007-01-21,1.9366367542788856
2007-01-22,1.8685061905088762
2007-01-23,1.797125565560517
2007-01-24,1.7224948789403571
2007-01-25,1.6446141318307772
2007-01-26,1.5634833237541663
2007-01-27,1.4791024545301656
2007-01-28,1.3914715247275762
2007-01-29,1.300591430737815
2007-01-30,1.2064621727885925
2007-01-31,1.1090837513018066
2007-02-01,1.0084561654862823
2007-02-02,0.9134727824494195
2007-02-03,0.8241336014049727
2007-02-04,0.7404386211203917
2007-02-05,0.6623874683782391
2007-02-06,0.5899801422519415
2007-02-07,0.5232166431869238
2007-02-08,0.46209697054466314
2007-02-09,0.4066211239743662
2007-02-10,0.3567891047982972
2007-02-11,0.3126009122167037
2007-02-12,0.27405719831613773
2007-02-13,0.24115796102769949
2007-02-14,0.21390320303672805
2007-02-15,0.1922929213908331
2007-02-16,0.17632711961094483
2007-02-17,0.1660057944919746
2007-02-18,0.16132894799653297
2007-02-19,0.16229426753353593
2007-02-20,0.1689017540783233
2007-02-21,0.18115140636937177
2007-02-22,0.19904322476192693
2007-02-23,0.2225772101320933
2007-02-24,0.2517533612374141
2007-02-25,0.28657167915684667
2007-02-26,0.32704104765603237
2007-02-27,0.3731614664886873
2007-02-28,0.42493293688017886
2007-03-01,0.48235545823649506
2007-03-02,0.5414372383541961
2007-03-03,0.6021782792784665
2007-03-04,0.6645785805748314
2007-03-05,0.7286038053448287
2007-03-06,0.7942539530698101
2007-03-07,0.8615290254607633
2007-03-08,0.9304290203326637
2007-03-09,1.0009539381640478
2007-03-10,1.0731037793876546
2007-03-11,1.1468785451022834
2007-03-12,1.2224109883075016
2007-03-13,1.2997011092552535
2007-03-14,1.3787489085269113
2007-03-15,1.4595543863114084
2007-03-16,1.542117542273922
2007-03-17,1.6264383757784664
2007-03-18,1.7125168876888095
2007-03-19,1.799839801868747
2007-03-20,1.8884071180037
2007-03-21,1.978218836195202
2007-03-22,2.069274956211413
2007-03-23,2.161575478476956
2007-03-24,2.25512040309222
2007-03-25,2.3499097297469724
2007-03-26,2.4479279670290506
2007-03-27,2.549175116383304
2007-03-28,2.6536511760509667
2007-03-29,2.7613561466115106
2007-03-30,2.872290028562703
2007-03-31,2.986452821155293
2007-04-01,3.1038445248888387
2007-04-02,3.208735677355836
2007-04-03,3.301126277956003
2007-04-04,3.3810163269022
2007-04-05,3.4484058241917985
2007-04-06,3.5032947696469128
2007-04-07,3.5456831641709003
2007-04-08,3.575571007300552
2007-04-09,3.622624181018998
2007-04-10,3.6868426871015147
2007-04-11,3.768226524862534
2007-04-12,3.8667756938032634
2007-04-13,3.982490195148525
2007-04-14,4.1153700272480505
2007-04-15,4.26541519098116
2007-04-16,4.371026998379116
2007-04-17,36.96296824042326
2007-04-18,34.939038178692016
2007-04-19,4.421262281384873
2007-04-20,4.349140662655318
2007-04-21,4.232585687929825
2007-04-22,4.0715973559562455
2007-04-23,3.9313036023727568
2007-04-24,3.811704425836747
2007-04-25,3.7127998273816782
2007-04-26,3.634589805882049
2007-04-27,3.5770743629242094
2007-04-28,3.540253497876593
2007-04-29,3.524127210263848
2007-04-30,3.4817255099455435
2007-05-01,3.413048397328833
2007-05-02,3.3250950964930226
2007-05-03,3.2178656056420625
2007-05-04,3.091359926621463
2007-05-05,34.95616874994511
2007-05-06,2.780520001127398
2007-05-07,2.66935893486486
2007-05-08,2.6120948593385727
2007-05-09,2.6087277736706485
2007-05-10,2.6592576796547176
2007-05-11,2.763684575597119
2007-05-12,2.9220084634394086
2007-05-13,3.1342293408900233
2007-05-14,3.1478276716191393
2007-05-15,2.962803455471848
2007-05-16,2.579156692784747
2007-05-17,1.996887381514279
2007-05-18,1.2159955242766927
2007-05-19,0.23648111923502668
2007-05-20,-0.9416558328713851
2007-05-21,-1.8000202025092076
2007-05-22,-2.338611990669893
2007-05-23,-2.557431196777314
2007-05-24,-2.4564778208395204
2007-05-25,23.12457242154008
2007-05-26,-1.295253322773167
2007-05-27,-0.2349822006900819
2007-05-28,0.6070756488363145
2007-05-29,1.2309202250200162
2007-05-30,1.6365515292749402
2007-05-31,1.8239695608749127
2007-06-01,1.7931743195690002
2007-06-02,1.5458996867768908
2007-06-03,1.0821456617025245
2007-06-04,0.7548342492663291
2007-06-05,0.5639654505233924
2007-06-06,0.5095392642525756
2007-06-07,0.5915556910897584
2007-06-08,0.8100147301815088
2007-06-09,1.16491638412578
2007-06-10,1.656260649081891
2007-06-11,30.377744052285912
2007-06-12,2.210295888404734
2007-06-13,2.2729868631058734
2007-06-14,2.1927934073595514
2007-06-15,1.96971552093395
2007-06-16,1.6037532045079708
2007-06-17,1.094906457822228
2007-06-18,0.6748807249861519
2007-06-19,0.34367600606782567
2007-06-20,0.10129230132565148
2007-06-21,-0.05227038894464986
2007-06-22,-0.11701206591699442
2007-06-23,-0.09293272885698567
2007-06-24,0.019967622236576332
2007-06-25,0.11282767669200755
2007-06-26,0.1856474345980894
