time,value,n
2023-05-27,18.066666666666666,1
2023-05-28,16.083333333333332,1
2023-05-29,20.291666666666668,1
2023-05-30,25.333333333333332,1
2023-05-31,17.708333333333332,1
2023-06-01,18,1
2023-06-02,15.833333333333334,1
2023-06-03,20.555555555555557,1
