time,value,n
2006-01-01,13.020270270270265,148
2006-02-01,15.310810810810807,296
2006-03-01,14.935810810810814,296
2006-04-01,12.077702702702702,296
2006-05-01,13.66891891891892,296
2006-06-01,21.040540540540558,296
2006-07-01,10.236486486486495,296
2006-08-01,23.34797297297297,296
2006-09-01,19.155405405405418,296
2006-10-01,20.817567567567572,296
2006-11-01,24.49662162162165,296
2006-12-01,29.96959459459457,296
2007-01-01,26.69180327868852,305
2007-02-01,24.283439490445854,314
2007-03-01,27.330158730158725,315
2007-04-01,31.4398734177215,316
2007-05-01,22.397476340694006,317
2007-06-01,24.779874213836468,318
2007-07-01,29.84012539184952,319
2007-08-01,33.91875,320
2007-09-01,39.0872274143302,321
2007-10-01,38.90993788819874,322
2007-11-01,49.84829721362232,323
2007-12-01,56.74999999999998,324
2008-01-01,46.438271604938265,324
2008-02-01,45.5061728395062,324
2008-03-01,44.28703703703706,324
2008-04-01,39.69135802469136,324
2008-05-01,45.45987654320986,324
2008-06-01,49.046296296296305,324
2008-07-01,38.95061728395064,324
2008-08-01,45.43518518518522,324
2008-09-01,49.97839506172841,324
2008-10-01,42.746913580246925,324
2008-11-01,56.00925925925926,324
2008-12-01,81.54629629629628,324
2009-01-01,64.8858024691358,324
2009-02-01,49.861111111111114,324
2009-03-01,52.77469135802469,324
2009-04-01,40.61728395061729,324
2009-05-01,42.11111111111108,324
2009-06-01,45.51543209876544,324
2009-07-01,46.30864197530868,324
2009-08-01,50.70061728395063,324
2009-09-01,50.259259259259245,324
2009-10-01,56.62654320987655,324
2009-11-01,66.60802469135804,324
2009-12-01,97.53703703703698,324
2010-01-01,75.80246913580245,324
2010-02-01,58.68827160493824,324
2010-03-01,58.000000000000014,324
2010-04-01,51.623456790123434,324
2010-05-01,46.620370370370324,324
2010-06-01,46.138888888888886,324
2010-07-01,47.97222222222219,324
2010-08-01,57.82716049382716,324
2010-09-01,58.6111111111111,324
2010-10-01,63.44753086419753,324
2010-11-01,69.36419753086417,324
2010-12-01,88.56172839506172,324
2011-01-01,71.04012345679016,324
2011-02-01,58.13271604938273,324
2011-03-01,51.18209876543212,324
2011-04-01,50.37962962962961,324
2011-05-01,45.84567901234571,324
2011-06-01,44.0895061728395,324
2011-07-01,47.69753086419752,324
2011-08-01,56.14814814814816,324
2011-09-01,51.31481481481482,324
2011-10-01,52.65123456790122,324
2011-11-01,64.94135802469141,324
2011-12-01,79.94753086419757,324
2012-01-01,69.47839506172836,324
2012-02-01,57.66358024691356,324
2012-03-01,49.91975308641975,324
2012-04-01,50.48765432098762,324
2012-05-01,47.88888888888887,324
2012-06-01,48.577160493827144,324
2012-07-01,51.861111111111086,324
2012-08-01,50.22839506172839,324
2012-09-01,55.70679012345679,324
2012-10-01,56.73456790123458,324
2012-11-01,65.06790123456783,324
2012-12-01,76.23765432098763,324
2013-01-01,68.79012345679014,324
2013-02-01,58.66975308641973,324
2013-03-01,55.92901234567901,324
2013-04-01,47.00308641975309,324
2013-05-01,44.391975308641975,324
2013-06-01,43.60185185185184,324
2013-07-01,45.30864197530865,324
2013-08-01,50.49074074074072,324
2013-09-01,56.324074074074076,324
2013-10-01,54.407407407407405,324
2013-11-01,61.620370370370416,324
2013-12-01,77.01851851851849,324
2014-01-01,65.4351851851852,324
2014-02-01,58.3611111111111,324
2014-03-01,56.35493827160494,324
2014-04-01,47.71913580246913,324
2014-05-01,46.74691358024691,324
2014-06-01,46.73765432098766,324
2014-07-01,48.74999999999997,324
2014-08-01,56.768518518518505,324
2014-09-01,56.69444444444446,324
2014-10-01,61.11419753086422,324
2014-11-01,61.99691358024691,324
2014-12-01,81.75308641975309,324
2015-01-01,71.08950617283955,324
2015-02-01,59.891975308641975,324
2015-03-01,53.22530864197531,324
2015-04-01,50.35185185185187,324
2015-05-01,46.243827160493815,324
2015-06-01,42.570987654320966,324
2015-07-01,41.31790123456791,324
2015-08-01,48.580246913580275,324
2015-09-01,49.509259259259245,324
2015-10-01,54.08024691358027,324
2015-11-01,55.16975308641975,324
2015-12-01,71.37345679012348,324
2016-01-01,58.990740740740755,324
2016-02-01,49.34567901234567,324
2016-03-01,48.598765432098745,324
2016-04-01,40.93518518518518,324
2016-05-01,44.36419753086418,324
2016-06-01,41.68518518518516,324
2016-07-01,39.79938271604938,324
2016-08-01,42.12345679012342,324
2016-09-01,46.88580246913581,324
2016-10-01,52.83641975308644,324
2016-11-01,60.36419753086421,324
2016-12-01,62.96604938271605,324
2017-01-01,56.5462962962963,324
2017-02-01,48.043209876543216,324
2017-03-01,42.262345679012334,324
2017-04-01,45.351851851851826,324
2017-05-01,35.774691358024654,324
2017-06-01,34.4043209876543,324
2017-07-01,38.40123456790122,324
2017-08-01,40.13888888888889,324
2017-09-01,43.85185185185186,324
2017-10-01,45.20679012345679,324
2017-11-01,51.92283950617284,324
2017-12-01,58.55864197530863,324
2018-01-01,52.40432098765435,324
2018-02-01,46.074074074074055,324
2018-03-01,43.51234567901235,324
2018-04-01,33.25,324
2018-05-01,35.219135802469125,324
2018-06-01,36.81481481481482,324
2018-07-01,33.753086419753075,324
2018-08-01,35.74074074074073,324
2018-09-01,40.731481481481495,324
2018-10-01,40.814814814814824,324
2018-11-01,48.92592592592596,324
2018-12-01,52.47530864197535,324
2019-01-01,47.33641975308644,324
2019-02-01,43.73456790123456,324
2019-03-01,37.24691358024695,324
2019-04-01,36.851851851851855,324
2019-05-01,34.38580246913581,324
2019-06-01,28.18827160493826,324
2019-07-01,30.666666666666657,324
2019-08-01,32.61419753086422,324
