time,value,n
2024-04-05,57.75,1
2024-04-06,46,1
2024-04-07,39.75,1
2024-04-08,38.791666666666664,1
2024-04-09,42.083333333333336,1
2024-04-10,36.333333333333336,1
2024-04-11,31.625,1
2024-04-12,18.88888888888889,1
