time,value,n
2021-11-07,51.611111111111114,1
2021-11-08,42.833333333333336,1
2021-11-09,44.541666666666664,1
2021-11-10,44.25,1
2021-11-11,43.583333333333336,1
2021-11-12,43.291666666666664,1
2021-11-13,53,1
2021-11-14,59.666666666666664,1
