time,value,n
2022-05-02,61.2,1
2022-05-03,63.333333333333336,1
2022-05-04,62.5,1
2022-05-05,61.708333333333336,1
2022-05-06,53.416666666666664,1
2022-05-07,40.458333333333336,1
2022-05-08,33.583333333333336,1
2022-05-09,53.888888888888886,1
