time,value
2007-01-01,-13.354331564082003
2007-01-02,-13.346612269834667
2007-01-03,-13.330954633228558
2007-01-04,-13.307358653414912
2007-01-05,-13.275824330514958
2007-01-06,-13.236351662758992
2007-01-07,-13.188940653213944
2007-01-08,-12.393018725274057
2007-01-09,-10.848585880917756
2007-01-10,-8.555642119060185
2007-01-11,-5.514187439160782
2007-01-12,-1.7242218409801318
2007-01-13,2.814254675502646
2007-01-14,8.101242110078285
2007-01-15,11.573400312428593
2007-01-16,13.230729282855254
2007-01-17,13.07322902208303
2007-01-18,11.100899529776978
2007-01-19,7.313740804744642
2007-01-20,56.63413119645061
2007-01-21,-5.705064343108907
2007-01-22,-10.280844522144594
2007-01-23,-12.015587690296599
2007-01-24,-10.90929384716441
2007-01-25,-6.961962994142189
2007-01-26,-0.1735951297003382
2007-01-27,9.455809747145864
2007-01-28,21.926251636835673
2007-01-29,31.125781639712095
2007-01-30,37.0543997580946
2007-01-31,75.21748189410314
2007-02-01,39.09890034188423
2007-02-02,35.2048503883226
2007-02-03,65.01472269705285
2007-02-04,17.57421757061163
2007-02-05,8.584060076948635
2007-02-06,1.059483650990856
2007-02-07,-4.999511709428197
2007-02-08,-9.59292600433384
2007-02-09,-12.720759234511208
2007-02-10,-14.383011399957763
2007-02-11,-14.579682501880939
2007-02-12,-13.958034289856927
2007-02-13,44.438473744216935
2007-02-14,-10.259779929545292
2007-02-15,-7.183173781038016
2007-02-16,-3.2882483169756114
2007-02-17,1.4249964596491882
2007-02-18,6.956560551615311
2007-02-19,62.90041540809027
2007-02-20,13.64315570862383
2007-02-21,60.0120639023355
2007-02-22,14.494373503720578
2007-02-23,12.731715889207145
2007-02-24,9.510213934634308
2007-02-25,4.829867637084051
2007-02-26,1.1382708005450395
2007-02-27,-1.5645765764855843
2007-02-28,22.51820018332024
2007-03-01,-4.004022955817353
2007-03-02,-3.7310237055785875
2007-03-03,-2.459676745350584
2007-03-04,-0.18998207354641305
2007-03-05,1.7390223550749697
2007-03-06,3.3273365422253676
2007-03-07,4.574960487862849
2007-03-08,5.481894192181574
2007-03-09,6.048137656172671
2007-03-10,6.273690877599896
2007-03-11,6.158553857020602
2007-03-12,6.036333484182196
2007-03-13,5.907029756667141
2007-03-14,5.7706426753012785
2007-03-15,5.627172240102633
2007-03-16,5.476618450896465
2007-03-17,5.31898130820897
2007-03-18,5.154260811955271
2007-03-19,5.40602497777078
2007-03-20,6.07427380840086
2007-03-21,7.159007301243585
2007-03-22,8.660225459304884
2007-03-23,10.577928279492983
2007-03-24,12.91211576411325
2007-03-25,15.662787912857258
2007-03-26,45.47487786358502
2007-03-27,18.57788934553869
2007-03-28,18.74231863021582
2007-03-29,18.04466695914198
2007-03-30,16.48493433373974
2007-03-31,14.063120753864649
2007-04-01,42.480454703143565
2007-04-02,8.476628838451044
2007-04-03,7.155328614554351
2007-04-04,6.81532554490351
2007-04-05,7.456619631488595
2007-04-06,9.07921087346552
2007-04-07,11.683099270242526
2007-04-08,15.268284823661258
2007-04-09,18.218210532780734
2007-04-10,20.53287639924435
2007-04-11,22.21228242172321
2007-04-12,76.03897402680867
2007-04-13,23.66531493620206
2007-04-14,23.438941429042472
2007-04-15,22.57730807815996
2007-04-16,55.64112289533438
2007-04-17,41.91113285045582
2007-04-18,19.666571340502692
2007-04-19,18.587713532410753
2007-04-20,17.45454960864462
2007-04-21,16.267079571511637
2007-04-22,15.025303419008605
2007-04-23,13.924654549881627
2007-04-24,12.965132962432463
2007-04-25,12.146738658476664
2007-04-26,11.469471636922881
2007-04-27,24.802619359617196
2007-04-28,10.538319439757512
2007-04-29,10.284434265096827
2007-04-30,10.360874087730618
2007-05-01,10.76763890983439
2007-05-02,11.536093468310739
2007-05-03,12.666237762420744
2007-05-04,14.15807179279265
2007-05-05,16.011595560780826
2007-05-06,18.226809065599994
2007-05-07,19.692218850387853
2007-05-08,20.407824913500953
2007-05-09,20.37362725608387
2007-05-10,19.589625879157538
2007-05-11,29.39781586128573
2007-05-12,15.772211962860005
2007-05-13,12.738799423887484
2007-05-14,10.198411115932746
2007-05-15,8.151047039126011
2007-05-16,6.596707195267105
2007-05-17,5.53539158039499
2007-05-18,4.967100196926701
2007-05-19,4.891833044860006
2007-05-20,5.309590123271855
2007-05-21,5.605750277160048
2007-05-22,5.780313506718377
2007-05-23,5.833279811066993
2007-05-24,5.764649191111909
2007-05-25,5.574421646791097
2007-05-26,5.262597177447147
2007-05-27,4.829175783636739
2007-05-28,4.433124883894558
2007-05-29,4.074444477422985
2007-05-30,3.753134566492161
2007-05-31,3.469195149857012
2007-06-01,3.222626225708294
2007-06-02,3.0318602457230988
2007-06-03,2.8968972092568723
2007-06-04,2.77661766833654
2007-06-05,2.671021623742191
2007-06-06,2.5801090751992914
2007-06-07,2.5038800198698414
2007-06-08,2.4423344620315683
2007-06-09,2.3954724002101058
2007-06-10,2.363293832880375
2007-06-11,2.3564490650681718
2007-06-12,2.374938096496895
2007-06-13,2.4187609263062884
2007-06-14,2.4879175573904515
2007-06-15,2.5824079854771087
2007-06-16,2.702232213647374
2007-06-17,2.8473902411827856
2007-06-18,3.0150690139082608
2007-06-19,3.2052685314154665
2007-06-20,3.4179887940641747
2007-06-21,3.653229801916021
2007-06-22,3.910991554691593
2007-06-23,4.1912740523332275
2007-06-24,4.494077294576315
2007-06-25,4.820354827119166
2007-06-26,5.1701066497181625
2007-06-27,5.54333276234625
2007-06-28,5.9400331653181
2007-06-29,6.360207857479958
2007-06-30,6.803856841311456
2007-07-01,7.270980114615366
