time,value,n
2006-01-01,9.172727272727268,110
2006-02-01,4.05909090909091,220
2006-03-01,7.0227272727272725,220
2006-04-01,9.649999999999995,220
2006-05-01,10.909090909090915,220
2006-06-01,8.14090909090909,220
2006-07-01,6.8136363636363635,220
2006-08-01,12.081818181818186,220
2006-09-01,8.818181818181818,220
2006-10-01,12.818181818181822,220
2006-11-01,16.236363636363638,220
2006-12-01,6.927272727272724,220
2007-01-01,10.253275109170307,229
2007-02-01,7.537815126050418,238
2007-03-01,6.7656903765690375,239
2007-04-01,12.216666666666669,240
2007-05-01,15.468879668049773,241
2007-06-01,8.847107438016529,242
2007-07-01,11.736625514403297,243
2007-08-01,11.360655737704914,244
2007-09-01,4.644897959183673,245
2007-10-01,8.59349593495935,246
2007-11-01,11.441295546558717,247
2007-12-01,9.185483870967742,248
2008-01-01,13.13709677419354,248
2008-02-01,12.16129032258065,248
2008-03-01,9.697580645161286,248
2008-04-01,11.326612903225815,248
2008-05-01,8.153225806451617,248
2008-06-01,13.354838709677423,248
2008-07-01,11.8467741935484,248
2008-08-01,9.887096774193544,248
2008-09-01,8.758064516129032,248
2008-10-01,7.612903225806453,248
2008-11-01,11.943548387096772,248
2008-12-01,8.979838709677413,248
2009-01-01,5.512096774193547,248
2009-02-01,6.814516129032257,248
2009-03-01,6.733870967741935,248
2009-04-01,14.112903225806454,248
2009-05-01,11.745967741935482,248
2009-06-01,10.697580645161294,248
2009-07-01,9.28225806451613,248
2009-08-01,8.983870967741936,248
2009-09-01,12.032258064516139,248
2009-10-01,11.161290322580646,248
2009-11-01,10.064516129032263,248
2009-12-01,10.403225806451607,248
2010-01-01,6.471774193548387,248
2010-02-01,9.350806451612886,248
2010-03-01,8.419354838709674,248
2010-04-01,10.504032258064512,248
2010-05-01,14.467741935483865,248
2010-06-01,9.274193548387096,248
2010-07-01,11.254032258064509,248
2010-08-01,10.44354838709677,248
2010-09-01,12.58064516129033,248
2010-10-01,15.999999999999986,248
2010-11-01,17.637096774193534,248
2010-12-01,15.096774193548393,248
2011-01-01,12.249999999999991,248
2011-02-01,9.358870967741934,248
2011-03-01,8.322580645161285,248
2011-04-01,13.681451612903231,248
2011-05-01,10.338709677419352,248
2011-06-01,16.221774193548388,248
2011-07-01,13.435483870967737,248
2011-08-01,11.407258064516125,248
2011-09-01,10.810483870967746,248
2011-10-01,11.04032258064516,248
2011-11-01,7.685483870967743,248
2011-12-01,7.302419354838709,248
2012-01-01,10.411290322580648,248
2012-02-01,12.487903225806447,248
2012-03-01,10.120967741935493,248
2012-04-01,8.205645161290322,248
2012-05-01,10.165322580645167,248
2012-06-01,7.903225806451613,248
2012-07-01,9.774193548387089,248
2012-08-01,7.951612903225809,248
2012-09-01,7.362903225806452,248
2012-10-01,8.879032258064516,248
2012-11-01,9.133064516129025,248
2012-12-01,6.25,248
2013-01-01,7.556451612903228,248
2013-02-01,8.862903225806452,248
2013-03-01,7.979838709677417,248
2013-04-01,7.604838709677421,248
2013-05-01,8.258064516129043,248
2013-06-01,8.629032258064518,248
2013-07-01,9.237903225806454,248
2013-08-01,12.177419354838714,248
2013-09-01,7.955645161290323,248
2013-10-01,8.78629032258065,248
2013-11-01,9.854838709677411,248
2013-12-01,7.366935483870968,248
2014-01-01,8.633064516129032,248
2014-02-01,7.834677419354839,248
2014-03-01,9.625000000000002,248
2014-04-01,9.03629032258065,248
2014-05-01,8.92741935483871,248
2014-06-01,7.205645161290323,248
2014-07-01,9.15322580645161,248
2014-08-01,7.653225806451613,248
2014-09-01,10.282258064516116,248
2014-10-01,7.774193548387097,248
2014-11-01,10.28629032258065,248
2014-12-01,8.604838709677418,248
2015-01-01,9.68951612903227,248
2015-02-01,10.540322580645155,248
2015-03-01,10.66532258064517,248
2015-04-01,9.03629032258065,248
2015-05-01,10.580645161290313,248
2015-06-01,10.649193548387107,248
2015-07-01,7.57258064516129,248
2015-08-01,8.915322580645169,248
2015-09-01,8.387096774193552,248
2015-10-01,9.524193548387105,248
2015-11-01,9.254032258064525,248
2015-12-01,7.596774193548391,248
2016-01-01,9.754032258064516,248
2016-02-01,10.044354838709676,248
2016-03-01,10.072580645161281,248
2016-04-01,8.443548387096781,248
2016-05-01,9.891129032258066,248
2016-06-01,6.8588709677419395,248
2016-07-01,10.040322580645157,248
2016-08-01,8.673387096774183,248
2016-09-01,13.407258064516126,248
2016-10-01,10.229838709677418,248
2016-11-01,13.423387096774196,248
2016-12-01,8.568548387096774,248
2017-01-01,11.717741935483865,248
2017-02-01,12.286290322580635,248
2017-03-01,10.14112903225805,248
2017-04-01,10.47177419354839,248
2017-05-01,10.38306451612903,248
2017-06-01,8.733870967741938,248
2017-07-01,12.403225806451621,248
2017-08-01,10.40322580645161,248
2017-09-01,10.165322580645164,248
2017-10-01,12.391129032258062,248
2017-11-01,10.056451612903222,248
2017-12-01,12.169354838709687,248
2018-01-01,11.97580645161291,248
2018-02-01,11.721774193548395,248
2018-03-01,12.181451612903228,248
2018-04-01,18.97177419354839,248
2018-05-01,18.157258064516125,248
2018-06-01,12.435483870967737,248
2018-07-01,13.189516129032262,248
2018-08-01,16.548387096774178,248
2018-09-01,17.483870967741936,248
2018-10-01,17.080645161290317,248
2018-11-01,13.616935483870968,248
2018-12-01,11.6008064516129,248
2019-01-01,12.955645161290324,248
2019-02-01,13.665322580645169,248
2019-03-01,11.22983870967742,248
2019-04-01,12.645161290322562,248
2019-05-01,12.318548387096772,248
2019-06-01,11.391129032258066,248
2019-07-01,14.584677419354843,248
2019-08-01,13.423387096774194,248
