time,value,n
2006-01-01,19.269767441860456,215
2006-02-01,20.148837209302314,430
2006-03-01,24.402325581395356,430
2006-04-01,24.574418604651157,430
2006-05-01,23.48139534883719,430
2006-06-01,23.993023255813952,430
2006-07-01,20.625581395348828,430
2006-08-01,23.067441860465113,430
2006-09-01,26.325581395348824,430
2006-10-01,26.34418604651164,430
2006-11-01,26.7906976744186,430
2006-12-01,28.541860465116258,430
2007-01-01,21.444191343963553,439
2007-02-01,18.35714285714285,448
2007-03-01,30.3652561247216,449
2007-04-01,24.69333333333333,450
2007-05-01,27.831485587583156,451
2007-06-01,27.836283185840692,452
2007-07-01,22.578366445916103,453
2007-08-01,45.78193832599119,454
2007-09-01,45.60879120879121,455
2007-10-01,42.8399122807018,456
2007-11-01,48.59299781181619,457
2007-12-01,39.29694323144099,458
2008-01-01,36.082969432314414,458
2008-02-01,37.53275109170306,458
2008-03-01,44.1593886462882,458
2008-04-01,42.97816593886462,458
2008-05-01,45.65065502183406,458
2008-06-01,39.969432314410504,458
2008-07-01,37.8471615720524,458
2008-08-01,46.59825327510918,458
2008-09-01,57.70087336244542,458
2008-10-01,45.41484716157204,458
2008-11-01,49.390829694323145,458
2008-12-01,47.207423580786035,458
2009-01-01,45.70087336244543,458
2009-02-01,49.639737991266415,458
2009-03-01,53.205240174672504,458
2009-04-01,56.18340611353712,458
2009-05-01,62.67248908296946,458
2009-06-01,49.52183406113537,458
2009-07-01,48.65065502183405,458
2009-08-01,53.364628820960725,458
2009-09-01,69.22489082969435,458
2009-10-01,70.72925764192142,458
2009-11-01,73.443231441048,458
2009-12-01,69.08733624454155,458
2010-01-01,65.96506550218338,458
2010-02-01,63.46288209606989,458
2010-03-01,75.83406113537121,458
2010-04-01,72.65938864628824,458
2010-05-01,75.11790393013105,458
2010-06-01,71.84716157205237,458
2010-07-01,66.75982532751084,458
2010-08-01,69.18122270742356,458
2010-09-01,89.56113537117888,458
2010-10-01,84.99126637554585,458
2010-11-01,84.24017467248909,458
2010-12-01,76.03275109170312,458
2011-01-01,70.39519650655029,458
2011-02-01,76.84497816593888,458
2011-03-01,85.43231441048033,458
2011-04-01,88.46288209606982,458
2011-05-01,95.07205240174677,458
2011-06-01,83.83624454148472,458
2011-07-01,76.29475982532752,458
2011-08-01,85.07860262008735,458
2011-09-01,95.55240174672485,458
2011-10-01,93.93231441048039,458
2011-11-01,92.5524017467247,458
2011-12-01,79.4410480349345,458
2012-01-01,76.37336244541484,458
2012-02-01,74.05458515283844,458
2012-03-01,91.17903930131006,458
2012-04-01,82.44759825327515,458
2012-05-01,80.99999999999997,458
2012-06-01,71.50655021834052,458
2012-07-01,65.29039301310044,458
2012-08-01,67.73580786026193,458
2012-09-01,83.10043668122269,458
2012-10-01,78.5589519650655,458
2012-11-01,75.94759825327513,458
2012-12-01,72.10262008733626,458
2013-01-01,66.34279475982534,458
2013-02-01,63.3930131004367,458
2013-03-01,72.1921397379913,458
2013-04-01,72.77074235807865,458
2013-05-01,66.58078602620094,458
2013-06-01,62.13755458515284,458
2013-07-01,59.23799126637555,458
2013-08-01,65.03711790393018,458
2013-09-01,72.68122270742354,458
2013-10-01,67.17467248908297,458
2013-11-01,73.64410480349339,458
2013-12-01,64.9912663755458,458
2014-01-01,62.00873362445414,458
2014-02-01,62.14847161572053,458
2014-03-01,69.25764192139734,458
2014-04-01,70.91048034934497,458
2014-05-01,68.58515283842807,458
2014-06-01,64.20087336244544,458
2014-07-01,55.9475982532751,458
2014-08-01,64.44104803493451,458
2014-09-01,70.79257641921399,458
2014-10-01,68.78165938864619,458
2014-11-01,70.56550218340611,458
2014-12-01,61.48908296943234,458
2015-01-01,58.80349344978168,458
2015-02-01,57.18340611353714,458
2015-03-01,63.88209606986905,458
2015-04-01,65.39082969432316,458
2015-05-01,64.86681222707425,458
2015-06-01,62.31004366812226,458
2015-07-01,59.495633187772924,458
2015-08-01,57.89082969432313,458
2015-09-01,68.44541484716159,458
2015-10-01,67.0174672489083,458
2015-11-01,72.21834061135371,458
2015-12-01,63.659388646288185,458
2016-01-01,49.80567685589518,458
2016-02-01,51.60480349344977,458
2016-03-01,53.768558951965076,458
2016-04-01,57.01528384279475,458
2016-05-01,58.67248908296945,458
2016-06-01,53.85807860262011,458
2016-07-01,47.50873362445414,458
2016-08-01,46.910480349344965,458
2016-09-01,54.09825327510918,458
2016-10-01,59.045851528384304,458
2016-11-01,58.9585152838428,458
2016-12-01,51.089519650655056,458
2017-01-01,45.705240174672475,458
2017-02-01,46.72052401746726,458
2017-03-01,47.93886462882098,458
2017-04-01,50.227074235807855,458
2017-05-01,56.170305676855925,458
2017-06-01,54.22270742358081,458
2017-07-01,49.438864628820944,458
2017-08-01,47.80131004366812,458
2017-09-01,60.44541484716158,458
2017-10-01,54.72489082969432,458
2017-11-01,61.554585152838435,458
2017-12-01,51.58296943231442,458
2018-01-01,48.358078602620054,458
2018-02-01,44.956331877729234,458
2018-03-01,49.999999999999986,458
2018-04-01,60.403930131004394,458
2018-05-01,53.93886462882094,458
2018-06-01,57.85152838427948,458
2018-07-01,45.38209606986897,458
2018-08-01,50.55021834061135,458
2018-09-01,54.97379912663755,458
2018-10-01,59.46288209606986,458
2018-11-01,66.95414847161574,458
2018-12-01,53.934497816593876,458
2019-01-01,46.64192139737988,458
2019-02-01,45.0414847161572,458
2019-03-01,46.97598253275111,458
2019-04-01,56.43668122270741,458
2019-05-01,49.35807860262009,458
2019-06-01,61.14847161572053,458
2019-07-01,43.99563318777292,458
2019-08-01,46.82096069868991,458
