time,value
2007-01-01,2.1349748386163956
2007-01-02,6.33625846305217
2007-01-03,-4.606765461979753
2007-01-04,-16.05406640935361
2007-01-05,-15.979905017225573
2007-01-06,-0.20141542036072124
2007-01-07,26.05282005088876
2007-01-08,-5.227627340332043
2007-01-09,5.300306700554918
2007-01-10,-12.426381065505064
2007-01-11,-0.3704267608206937
2007-01-12,-7.680504299194727
2007-01-13,11.654910835028494
2007-01-14,-0.9243034689840712
2007-01-15,20.475620593503276
2007-01-16,4.745963316649625
2007-01-17,6.786839180009801
2007-01-18,21.892524085420398
2007-01-19,13.46294171289683
2007-01-20,15.483877217276618
2007-01-21,21.41960268397077
2007-01-22,18.788944582631345
2007-01-23,22.23193344109722
2007-01-24,17.892826080906325
2007-01-25,34.52882532407353
2007-01-26,20.1155369750815
2007-01-27,21.710202015010143
2007-01-28,10.817046738655712
2007-01-29,18.56801281208748
2007-01-30,26.924491192560005
2007-01-31,17.93501587493874
2007-02-01,20.18250360559733
2007-02-02,11.468491927791305
2007-02-03,3.470148049097363
2007-02-04,7.6903530973325465
2007-02-05,5.872473779712049
2007-02-06,-2.506348136958513
2007-02-07,-2.6317960466064267
2007-02-08,0.7904059513524936
2007-02-09,5.3202527686996985
2007-02-10,2.5920126764917324
2007-02-11,9.162863057754942
2007-02-12,16.23401812174542
2007-02-13,12.999741051394427
2007-02-14,24.034368802662954
2007-02-15,29.992146751062446
2007-02-16,15.797329174237477
2007-02-17,9.074259389530967
2007-02-18,29.03797746364356
2007-02-19,17.801174360948632
2007-02-20,3.2060509953088787
2007-02-21,4.206218317538405
2007-02-22,11.520942689192305
2007-02-23,14.693059448367917
2007-02-24,12.023279336677891
2007-02-25,7.302324545408366
2007-02-26,11.892468020225786
2007-02-27,32.59086679181387
2007-02-28,18.15741401319114
2007-03-01,12.512201268474378
2007-03-02,21.529283322819886
2007-03-03,8.687012592232024
2007-03-04,8.12803169959107
2007-03-05,6.900891087292458
2007-03-06,23.72391550108729
2007-03-07,7.5661413867604885
2007-03-08,9.45853229844052
2007-03-09,7.650185737012608
2007-03-10,4.232534636142475
2007-03-11,14.995897636061581
2007-03-12,28.792716868055997
2007-03-13,23.349231601008256
2007-03-14,15.187762001466123
2007-03-15,17.588907192399816
2007-03-16,11.938914073509999
2007-03-17,35.48271745148672
2007-03-18,19.011315867770488
2007-03-19,35.322011276246926
2007-03-20,10.168934572069336
2007-03-21,20.150816908999488
2007-03-22,12.023261545676071
2007-03-23,20.207768830474844
2007-03-24,16.818566330234688
2007-03-25,14.229965561313678
2007-03-26,11.636361178535616
2007-03-27,7.99203671502633
2007-03-28,14.974159378532564
2007-03-29,10.622683377225933
2007-03-30,17.76908489031254
2007-03-31,11.751883922626533
2007-04-01,20.295015835976983
2007-04-02,26.573721406097828
2007-04-03,43.55986441733825
2007-04-04,17.54843492305269
2007-04-05,24.055100594713295
2007-04-06,21.325896815201027
2007-04-07,15.037570116210194
2007-04-08,19.00851665834172
2007-04-09,23.538562347867845
2007-04-10,34.08037161566911
2007-04-11,11.046106809714452
2007-04-12,7.916695776309549
2007-04-13,24.019892216049076
2007-04-14,4.007417449243338
2007-04-15,5.244289054413075
2007-04-16,23.7829402888265
2007-04-17,7.038771705427244
2007-04-18,16.653034289842942
2007-04-19,12.365644090788257
2007-04-20,12.411281987487083
2007-04-21,39.92642479744694
2007-04-22,14.848405571848144
2007-04-23,29.703673421461474
2007-04-24,13.514223198395957
2007-04-25,19.48088012463061
2007-04-26,17.081794840293142
2007-04-27,22.394858015140713
2007-04-28,4.50607661399725
2007-04-29,11.126264411008352
2007-04-30,22.72308542608562
2007-05-01,4.148847321670473
2007-05-02,32.839149445542056
2007-05-03,16.09558421465754
2007-05-04,-2.7427103798588544
2007-05-05,7.986236446180227
2007-05-06,7.615673227030047
2007-05-07,9.639768628254636
2007-05-08,13.477569055885228
2007-05-09,29.586239174937756
2007-05-10,32.46191627943712
2007-05-11,22.917935397973302
2007-05-12,24.541012382010965
2007-05-13,7.934895456757335
2007-05-14,21.099541219666165
2007-05-15,9.25102591066719
2007-05-16,10.813620128509562
2007-05-17,6.795950938698839
2007-05-18,13.342718673649722
2007-05-19,1.853577980061031
2007-05-20,19.96091389719498
2007-05-21,17.086741416791046
2007-05-22,26.537129988767273
2007-05-23,21.43716643025937
2007-05-24,14.021733397212367
2007-05-25,10.617415509842088
2007-05-26,33.341116030411875
2007-05-27,15.946696821244354
2007-05-28,26.29531918741575
2007-05-29,17.591171264583878
2007-05-30,28.055189894199195
2007-05-31,19.79441294444029
2007-06-01,19.40806471188737
2007-06-02,8.3407031933303
2007-06-03,6.5084738140484895
2007-06-04,16.35842239361623
2007-06-05,12.31802807434848
2007-06-06,5.604976585052352
2007-06-07,21.554125950315346
2007-06-08,30.83788254637083
2007-06-09,22.523756046059926
2007-06-10,12.535156275216291
2007-06-11,24.325919191132837
2007-06-12,21.058305641147665
2007-06-13,23.836775216949817
2007-06-14,23.91533565635658
2007-06-15,5.707266144688486
2007-06-16,16.713444952981373
2007-06-17,17.810608682219186
2007-06-18,14.500250506307268
2007-06-19,10.485949577768022
2007-06-20,7.379852114596449
2007-06-21,13.939833522481653
2007-06-22,2.890122638426991
2007-06-23,7.170788151308685
2007-06-24,18.76467048598784
2007-06-25,28.3607605895536
2007-06-26,29.859045741872574
2007-06-27,21.211664530734986
2007-06-28,27.51581214543421
2007-06-29,18.750711701025487
2007-06-30,16.886463954991502
2007-07-01,13.91596429834872
2007-07-02,11.646899323708027
2007-07-03,4.612719171011907
