id,time,value
trend,2007-01-01,71.26554205911411
trend,2007-01-02,71.25100316737945
trend,2007-01-03,71.2364642756448
trend,2007-01-04,71.22192538391015
trend,2007-01-05,71.2073864921755
trend,2007-01-06,71.19284760044086
trend,2007-01-07,71.1783087087062
trend,2007-01-08,71.16376981697155
trend,2007-01-09,71.14923092523689
trend,2007-01-10,71.13469203350225
trend,2007-01-11,71.12015314176759
trend,2007-01-12,71.10561425003294
trend,2007-01-13,71.0910753582983
trend,2007-01-14,71.07653646656364
trend,2007-01-15,71.061997574829
trend,2007-01-16,71.04745868309433
trend,2007-01-17,71.03291979135969
trend,2007-01-18,71.01838089962503
trend,2007-01-19,71.00384200789038
trend,2007-01-20,70.98930311615574
trend,2007-01-21,70.97476422442108
trend,2007-01-22,70.96022533268643
trend,2007-01-23,70.94568644095177
trend,2007-01-24,70.93114754921713
trend,2007-01-25,70.91660865748247
trend,2007-01-26,70.90206976574783
trend,2007-01-27,70.88753087401318
trend,2007-01-28,70.87299198227852
trend,2007-01-29,70.85845309054388
trend,2007-01-30,70.84391419880922
trend,2007-01-31,70.82937530707457
trend,2007-02-01,70.81483641533991
trend,2007-02-02,70.80029752360527
trend,2007-02-03,70.78575863187062
trend,2007-02-04,70.77121974013596
trend,2007-02-05,70.75668084840132
trend,2007-02-06,70.74214195666666
trend,2007-02-07,70.72760306493201
trend,2007-02-08,70.71306417319735
trend,2007-02-09,70.69852528146271
trend,2007-02-10,70.68398638972806
trend,2007-02-11,70.6694474979934
trend,2007-02-12,70.65490860625876
trend,2007-02-13,70.6403697145241
trend,2007-02-14,70.62583082278945
trend,2007-02-15,70.6112919310548
trend,2007-02-16,70.59675303932015
trend,2007-02-17,70.58221414758549
trend,2007-02-18,70.56767525585084
trend,2007-02-19,70.5531363641162
trend,2007-02-20,70.53859747238154
trend,2007-02-21,70.5240585806469
trend,2007-02-22,70.50951968891223
trend,2007-02-23,70.49498079717759
trend,2007-02-24,70.48044190544293
trend,2007-02-25,70.46590301370829
trend,2007-02-26,70.45136412197364
trend,2007-02-27,70.43682523023898
trend,2007-02-28,70.42228633850434
trend,2007-03-01,70.40774744676968
trend,2007-03-02,70.39320855503503
trend,2007-03-03,70.37866966330037
trend,2007-03-04,70.36413077156573
trend,2007-03-05,70.34959187983108
trend,2007-03-06,70.33505298809642
trend,2007-03-07,70.32051409636178
trend,2007-03-08,70.30597520462712
trend,2007-03-09,70.29143631289247
trend,2007-03-10,70.27689742115781
trend,2007-03-11,70.26235852942317
trend,2007-03-12,70.24781963768852
trend,2007-03-13,70.23328074595386
trend,2007-03-14,70.21874185421922
trend,2007-03-15,70.20420296248456
trend,2007-03-16,70.18966407074991
trend,2007-03-17,70.17512517901525
trend,2007-03-18,70.16058628728061
trend,2007-03-19,70.14604739554596
trend,2007-03-20,70.1315085038113
trend,2007-03-21,70.11696961207666
trend,2007-03-22,70.102430720342
trend,2007-03-23,70.08789182860735
trend,2007-03-24,70.0733529368727
trend,2007-03-25,70.05881404513805
trend,2007-03-26,70.0442751534034
trend,2007-03-27,70.02973626166875
trend,2007-03-28,70.0151973699341
trend,2007-03-29,70.00065847819944
trend,2007-03-30,69.9861195864648
trend,2007-03-31,69.97158069473014
trend,2007-04-01,69.95704180299549
trend,2007-04-02,69.94250291126085
trend,2007-04-03,69.92796401952619
trend,2007-04-04,69.91342512779154
trend,2007-04-05,69.89888623605688
trend,2007-04-06,69.88434734432224
trend,2007-04-07,69.86980845258758
trend,2007-04-08,69.85526956085293
trend,2007-04-09,69.84073066911829
trend,2007-04-10,69.82619177738363
trend,2007-04-11,69.81165288564898
trend,2007-04-12,69.79711399391432
trend,2007-04-13,69.78257510217968
trend,2007-04-14,69.76803621044502
trend,2007-04-15,69.75349731871037
trend,2007-04-16,69.73895842697573
trend,2007-04-17,69.72441953524107
trend,2007-04-18,69.70988064350642
trend,2007-04-19,69.69534175177176
trend,2007-04-20,69.68080286003712
trend,2007-04-21,69.66626396830246
trend,2007-04-22,69.65172507656781
trend,2007-04-23,69.63718618483317
trend,2007-04-24,69.62264729309851
trend,2007-04-25,69.60810840136386
trend,2007-04-26,69.5935695096292
trend,2007-04-27,69.57903061789456
trend,2007-04-28,69.5644917261599
trend,2007-04-29,69.54995283442526
trend,2007-04-30,69.53541394269061
trend,2007-05-01,69.52087505095595
trend,2007-05-02,69.5063361592213
trend,2007-05-03,69.49179726748665
trend,2007-05-04,69.477258375752
trend,2007-05-05,69.46271948401734
trend,2007-05-06,69.4481805922827
trend,2007-05-07,69.43364170054805
trend,2007-05-08,69.41910280881339
trend,2007-05-09,69.40456391707875
trend,2007-05-10,69.39002502534409
trend,2007-05-11,69.37548613360944
trend,2007-05-12,69.36094724187478
trend,2007-05-13,69.34640835014014
trend,2007-05-14,69.33186945840548
trend,2007-05-15,69.31733056667083
trend,2007-05-16,69.30279167493619
trend,2007-05-17,69.28825278320153
trend,2007-05-18,69.27371389146688
trend,2007-05-19,69.25917499973222
trend,2007-05-20,69.24463610799758
trend,2007-05-21,69.23009721626292
trend,2007-05-22,69.21555832452827
trend,2007-05-23,69.20101943279363
trend,2007-05-24,69.18648054105897
trend,2007-05-25,69.17194164932432
trend,2007-05-26,69.15740275758967
trend,2007-05-27,69.14286386585502
trend,2007-05-28,69.12832497412036
trend,2007-05-29,69.11378608238572
trend,2007-05-30,69.09924719065107
trend,2007-05-31,69.08470829891641
trend,2007-06-01,69.07016940718177
trend,2007-06-02,69.0556305154471
trend,2007-06-03,69.04109162371246
trend,2007-06-04,69.0265527319778
trend,2007-06-05,69.01201384024316
trend,2007-06-06,68.99747494850851
trend,2007-06-07,68.98293605677385
trend,2007-06-08,68.9683971650392
trend,2007-06-09,68.95385827330455
trend,2007-06-10,68.9393193815699
trend,2007-06-11,68.92478048983524
trend,2007-06-12,68.9102415981006
trend,2007-06-13,68.89570270636595
trend,2007-06-14,68.8811638146313
trend,2007-06-15,68.86662492289665
trend,2007-06-16,68.85208603116199
trend,2007-06-17,68.83754713942734
trend,2007-06-18,68.82300824769268
trend,2007-06-19,68.80846935595804
trend,2007-06-20,68.7939304642234
trend,2007-06-21,68.77939157248873
trend,2007-06-22,68.76485268075409
trend,2007-06-23,68.75031378901943
trend,2007-06-24,68.73577489728478
trend,2007-06-25,68.72123600555013
trend,2007-06-26,68.70669711381548
trend,2007-06-27,68.69215822208083
trend,2007-06-28,68.67761933034618
trend,2007-06-29,68.66308043861153
trend,2007-06-30,68.64854154687687
trend,2007-07-01,68.63400265514223
trend,2007-07-02,68.61946376340757
trend,2007-07-03,68.60492487167292
trend,2007-07-04,68.59038597993828
trend,2007-07-05,68.57584708820362
trend,2007-07-06,68.56130819646897
trend,2007-07-07,68.54676930473431
trend,2007-07-08,68.53223041299967
trend,2007-07-09,68.51769152126501
trend,2007-07-10,68.50315262953036
trend,2007-07-11,68.48861373779572
trend,2007-07-12,68.47407484606106
trend,2007-07-13,68.45953595432641
trend,2007-07-14,68.44499706259175
trend,2007-07-15,68.43045817085711
trend,2007-07-16,68.41591927912245
trend,2007-07-17,68.4013803873878
trend,2007-07-18,68.38684149565316
trend,2007-07-19,68.3723026039185
trend,2007-07-20,68.35805671272598
trend,2007-07-21,68.34381082153344
trend,2007-07-22,68.32956493034092
trend,2007-07-23,68.31531903914839
trend,2007-07-24,68.30107314795586
trend,2007-07-25,68.28682725676333
trend,2007-07-26,68.27258136557082
trend,2007-07-27,68.25833547437828
trend,2007-07-28,68.24408958318575
trend,2007-07-29,68.22984369199324
trend,2007-07-30,68.2155978008007
trend,2007-07-31,68.20135190960818
trend,2007-08-01,68.18710601841565
trend,2007-08-02,68.17286012722312
trend,2007-08-03,68.15861423603059
trend,2007-08-04,68.14436834483806
trend,2007-08-05,68.13012245364553
trend,2007-08-06,68.11587656245301
trend,2007-08-07,68.10163067126047
trend,2007-08-08,68.08738478006795
trend,2007-08-09,68.07313888887542
trend,2007-08-10,68.05889299768289
trend,2007-08-11,68.04464710649036
trend,2007-08-12,68.03040121529784
trend,2007-08-13,68.01615532410531
trend,2007-08-14,68.00190943291278
trend,2007-08-15,67.98766354172027
trend,2007-08-16,67.97341765052772
trend,2007-08-17,67.9591717593352
trend,2007-08-18,67.94492586814268
trend,2007-08-19,67.93067997695015
trend,2007-08-20,67.91643408575761
trend,2007-08-21,67.9021881945651
trend,2007-08-22,67.88794230337255
trend,2007-08-23,67.87369641218004
trend,2007-08-24,67.8594505209875
trend,2007-08-25,67.84520462979498
trend,2007-08-26,67.83095873860245
