time,value,n
2006-01-01,56.5,32
2006-02-01,57.140625,64
2006-03-01,44.296875,64
2006-04-01,50.875,64
2006-05-01,43.453125,64
2006-06-01,48.09375,64
2006-07-01,46.32812500000001,64
2006-08-01,48.484375,64
2006-09-01,46.5625,64
2006-10-01,44.0625,64
2006-11-01,49.46875,64
2006-12-01,49.95312499999999,64
2007-01-01,45.30136986301369,73
2007-02-01,55.170731707317074,82
2007-03-01,43.20481927710839,83
2007-04-01,45.214285714285715,84
2007-05-01,47.65882352941176,85
2007-06-01,49,86
2007-07-01,37.03448275862069,87
2007-08-01,42.27272727272727,88
2007-09-01,48.48314606741573,89
2007-10-01,53.95555555555558,90
2007-11-01,48.7032967032967,91
2007-12-01,58.46739130434783,92
2008-01-01,54.03260869565217,92
2008-02-01,50.60869565217392,92
2008-03-01,55.34782608695652,92
2008-04-01,47.53260869565217,92
2008-05-01,44.72826086956522,92
2008-06-01,40.858695652173914,92
2008-07-01,45.358695652173914,92
2008-08-01,46.19565217391305,92
2008-09-01,45.34782608695652,92
2008-10-01,43.06521739130435,92
2008-11-01,50.695652173913054,92
2008-12-01,59.07608695652174,92
2009-01-01,50.6304347826087,92
2009-02-01,48.07608695652173,92
2009-03-01,49.78260869565217,92
2009-04-01,43.64130434782607,92
2009-05-01,39.03260869565217,92
2009-06-01,40.358695652173914,92
2009-07-01,41.45652173913043,92
2009-08-01,39.39130434782608,92
2009-09-01,46.48913043478261,92
2009-10-01,45.57608695652174,92
2009-11-01,55.858695652173935,92
2009-12-01,59.619565217391305,92
2010-01-01,56.97826086956522,92
2010-02-01,52.30434782608695,92
2010-03-01,49.08695652173913,92
2010-04-01,48.90217391304347,92
2010-05-01,50.57608695652174,92
2010-06-01,44.21739130434783,92
2010-07-01,44.09782608695652,92
2010-08-01,40.39130434782608,92
2010-09-01,44.92391304347826,92
2010-10-01,49.630434782608695,92
2010-11-01,61.58695652173913,92
2010-12-01,57.641304347826086,92
2011-01-01,55.771739130434796,92
2011-02-01,59.92391304347826,92
2011-03-01,54.18478260869565,92
2011-04-01,48.119565217391305,92
2011-05-01,45.94565217391303,92
2011-06-01,46.141304347826086,92
2011-07-01,46.21739130434783,92
2011-08-01,46.869565217391305,92
2011-09-01,51.79347826086956,92
2011-10-01,59.27173913043478,92
2011-11-01,62.85869565217392,92
2011-12-01,63.95652173913044,92
2012-01-01,63.6195652173913,92
2012-02-01,66.43478260869564,92
2012-03-01,59.95652173913044,92
2012-04-01,54.90217391304348,92
2012-05-01,53.06521739130433,92
2012-06-01,49.978260869565226,92
2012-07-01,50.41304347826087,92
2012-08-01,51.59782608695652,92
2012-09-01,55.44565217391305,92
2012-10-01,57.73913043478261,92
2012-11-01,60.08695652173913,92
2012-12-01,67.03260869565217,92
2013-01-01,61.63043478260869,92
2013-02-01,67.69565217391306,92
2013-03-01,62.25,92
2013-04-01,52.81521739130435,92
2013-05-01,53.91304347826087,92
2013-06-01,51.16304347826087,92
2013-07-01,50.35869565217392,92
2013-08-01,50.70652173913044,92
2013-09-01,52.33695652173913,92
2013-10-01,52.93478260869565,92
2013-11-01,64.69565217391305,92
2013-12-01,61.80434782608695,92
2014-01-01,58.130434782608695,92
2014-02-01,58.28260869565217,92
2014-03-01,57.84782608695652,92
2014-04-01,56.130434782608695,92
2014-05-01,53.08695652173913,92
2014-06-01,49.782608695652165,92
2014-07-01,52.065217391304365,92
2014-08-01,50.96739130434783,92
2014-09-01,56.80434782608695,92
2014-10-01,61.23913043478259,92
2014-11-01,62.4891304347826,92
2014-12-01,63.67391304347826,92
2015-01-01,60.467391304347835,92
2015-02-01,63.6521739130435,92
2015-03-01,55.619565217391305,92
2015-04-01,55.40217391304348,92
2015-05-01,51.20652173913044,92
2015-06-01,47.108695652173935,92
2015-07-01,46.98913043478261,92
2015-08-01,51.65217391304349,92
2015-09-01,54.31521739130435,92
2015-10-01,55.41304347826087,92
2015-11-01,55.02173913043478,92
2015-12-01,61.30434782608695,92
2016-01-01,56.108695652173935,92
2016-02-01,54.55434782608695,92
2016-03-01,49.80434782608695,92
2016-04-01,48.17391304347826,92
2016-05-01,43.15217391304349,92
2016-06-01,41.108695652173914,92
2016-07-01,38.55434782608695,92
2016-08-01,38.93478260869567,92
2016-09-01,45.72826086956522,92
2016-10-01,47.33695652173913,92
2016-11-01,49.96739130434783,92
2016-12-01,51.76086956521739,92
2017-01-01,57.72826086956522,92
2017-02-01,100,92
2017-03-01,66.28260869565219,92
2017-04-01,50.19565217391305,92
2017-05-01,45.59782608695652,92
2017-06-01,38.33695652173912,92
2017-07-01,40.1521739130435,92
2017-08-01,42.80434782608694,92
2017-09-01,46.80434782608695,92
2017-10-01,44.93478260869565,92
2017-11-01,51.3586956521739,92
2017-12-01,46.70652173913044,92
2018-01-01,46.29347826086958,92
2018-02-01,53.630434782608695,92
2018-03-01,43.51086956521736,92
2018-04-01,38.82608695652177,92
2018-05-01,40.44565217391304,92
2018-06-01,37.21739130434783,92
2018-07-01,39.2391304347826,92
2018-08-01,38.02173913043478,92
2018-09-01,45.6086956521739,92
2018-10-01,44.55434782608695,92
2018-11-01,47.5,92
2018-12-01,47.445652173913025,92
2019-01-01,54.5,92
2019-02-01,48.65217391304349,92
2019-03-01,48.78260869565215,92
2019-04-01,39.67391304347826,92
2019-05-01,38.097826086956516,92
2019-06-01,34.608695652173886,92
2019-07-01,38.46739130434783,92
2019-08-01,39.10869565217393,92
2019-09-01,40.45652173913044,92
2019-10-01,43.29347826086956,92
2019-11-01,44.217391304347814,92
