time,value,n
2006-01-01,14.678082191780831,146
2006-02-01,4.383561643835618,292
2006-03-01,10.07191780821918,292
2006-04-01,11.657534246575343,292
2006-05-01,25.589041095890423,292
2006-06-01,10.07534246575342,292
2006-07-01,8.352739726027398,292
2006-08-01,18.921232876712335,292
2006-09-01,11.178082191780817,292
2006-10-01,9.393835616438356,292
2006-11-01,12.448630136986301,292
2006-12-01,27.20205479452055,292
2007-01-01,7.970099667774086,301
2007-02-01,13.951612903225818,310
2007-03-01,14.295819935691322,311
2007-04-01,16.134615384615383,312
2007-05-01,19.712460063897762,313
2007-06-01,5.474522292993629,314
2007-07-01,18.55555555555555,315
2007-08-01,23.363924050632924,316
2007-09-01,14.656151419558366,317
2007-10-01,10.940251572327034,318
2007-11-01,8.978056426332284,319
2007-12-01,17.190625,320
2008-01-01,15.803124999999998,320
2008-02-01,21.596874999999994,320
2008-03-01,22.534375,320
2008-04-01,8.737500000000015,320
2008-05-01,20.68125,320
2008-06-01,27.737499999999994,320
2008-07-01,19.787499999999994,320
2008-08-01,23.725,320
2008-09-01,8.631249999999998,320
2008-10-01,19.818750000000005,320
2008-11-01,19.01875,320
2008-12-01,25.234375000000007,320
2009-01-01,25.131249999999987,320
2009-02-01,6.7125,320
2009-03-01,23.596874999999994,320
2009-04-01,25.496875000000017,320
2009-05-01,18.075000000000006,320
2009-06-01,25.9125,320
2009-07-01,17.093749999999996,320
2009-08-01,21.656249999999996,320
2009-09-01,21.346875000000022,320
2009-10-01,18.868749999999988,320
2009-11-01,24.053125000000005,320
2009-12-01,23.190625000000004,320
2010-01-01,26.384375,320
2010-02-01,26.63749999999999,320
2010-03-01,22.54375,320
2010-04-01,27.471875000000022,320
2010-05-01,29.071875000000006,320
2010-06-01,18.32812500000001,320
2010-07-01,27.796874999999982,320
2010-08-01,24.16875,320
2010-09-01,22.98124999999997,320
2010-10-01,36.840624999999996,320
2010-11-01,14.756250000000005,320
2010-12-01,31.165624999999988,320
2011-01-01,26.92187500000001,320
2011-02-01,24.699999999999996,320
2011-03-01,19.462499999999995,320
2011-04-01,27.1625,320
2011-05-01,25.946875,320
2011-06-01,30.637500000000017,320
2011-07-01,41.12499999999998,320
2011-08-01,26.984375,320
2011-09-01,34.72812499999996,320
2011-10-01,29.962500000000006,320
2011-11-01,25.89375000000001,320
2011-12-01,40.81250000000001,320
2012-01-01,35.37499999999999,320
2012-02-01,33.312499999999986,320
2012-03-01,32.94062500000002,320
2012-04-01,38.406250000000014,320
2012-05-01,44.85624999999999,320
2012-06-01,26.718750000000007,320
2012-07-01,39.55312499999998,320
2012-08-01,41.12812500000003,320
2012-09-01,29.2,320
2012-10-01,39.35625000000001,320
2012-11-01,33.84999999999999,320
2012-12-01,49.350000000000016,320
2013-01-01,34.06562499999998,320
2013-02-01,32.20625,320
2013-03-01,33.046874999999986,320
2013-04-01,28.862500000000004,320
2013-05-01,31.875,320
2013-06-01,37.17499999999997,320
2013-07-01,34.89999999999999,320
2013-08-01,50.10625,320
2013-09-01,34.49999999999998,320
2013-10-01,31.365624999999994,320
2013-11-01,43.04062500000002,320
2013-12-01,49.587499999999984,320
2014-01-01,40.07499999999998,320
2014-02-01,35.39375000000003,320
2014-03-01,48.09062499999999,320
2014-04-01,40.690625,320
2014-05-01,38.162500000000016,320
2014-06-01,47.10000000000003,320
2014-07-01,48.56562499999999,320
2014-08-01,40.99999999999998,320
2014-09-01,48.637499999999996,320
2014-10-01,39.18125000000002,320
2014-11-01,47.38749999999999,320
2014-12-01,56.09687500000001,320
2015-01-01,60.109375,320
2015-02-01,51.99687500000001,320
2015-03-01,39.37812499999998,320
2015-04-01,41.69687499999998,320
2015-05-01,43.993749999999984,320
2015-06-01,44.97187499999999,320
2015-07-01,40.02499999999999,320
2015-08-01,51.390625000000014,320
2015-09-01,48.390624999999986,320
2015-10-01,43.6375,320
2015-11-01,42.22500000000001,320
2015-12-01,63.871875,320
2016-01-01,50.95000000000001,320
2016-02-01,47.22812499999999,320
2016-03-01,48.390625000000014,320
2016-04-01,57.71249999999999,320
2016-05-01,49.60625000000002,320
2016-06-01,44.221875000000004,320
2016-07-01,64.75000000000003,320
2016-08-01,52.190625,320
2016-09-01,43.856249999999974,320
2016-10-01,55.825000000000024,320
2016-11-01,52.3,320
2016-12-01,67.45624999999997,320
2017-01-01,62.14999999999999,320
2017-02-01,57.53437499999999,320
2017-03-01,47.03125000000001,320
2017-04-01,60.2375,320
2017-05-01,61.18125,320
2017-06-01,59.39375,320
2017-07-01,57.374999999999986,320
2017-08-01,63.07500000000001,320
2017-09-01,65.078125,320
2017-10-01,67.78125,320
2017-11-01,55.940625,320
2017-12-01,78.31562499999998,320
2018-01-01,65.925,320
2018-02-01,74.29375,320
2018-03-01,71.56249999999997,320
2018-04-01,64.59062499999997,320
2018-05-01,67.3625,320
2018-06-01,63.4125,320
2018-07-01,78.19375,320
2018-08-01,84.52812500000002,320
2018-09-01,73.59374999999997,320
2018-10-01,53.125,320
2018-11-01,56.75312500000001,320
2018-12-01,84.62812499999997,320
2019-01-01,54.706250000000026,320
2019-02-01,63.3,320
2019-03-01,62.85625000000001,320
2019-04-01,58.63125,320
2019-05-01,52.965625,320
2019-06-01,73.65,320
2019-07-01,59.62812500000001,320
2019-08-01,63.996874999999974,320
2019-09-01,57.91874999999999,320
2019-10-01,54.028124999999974,320
2019-11-01,61.69374999999999,320
2019-12-01,78.01562499999999,320
2020-01-01,61.20937500000001,320
2020-02-01,69.66875000000002,320
2020-03-01,68.75625000000001,320
