time,value
2007-01-01,-2.4721548008935024
2007-01-02,-2.270785273520186
2007-01-03,-3.98553653342992
2007-01-04,-1.3538555940056416
2007-01-05,-1.2846398449972982
2007-01-06,-3.3060206479254206
2007-01-07,-2.1479707160754775
2007-01-08,-1.3504629467646954
2007-01-09,-0.03307346510014807
2007-01-10,-0.2191718269920105
2007-01-11,-2.4863677194598557
2007-01-12,-1.4585213518507125
2007-01-13,-0.6998446620508856
2007-01-14,-2.2798214703428674
2007-01-15,-0.6984673118944955
2007-01-16,-1.3896955060701186
2007-01-17,-0.3297235595032309
2007-01-18,-0.754464558079972
2007-01-19,-0.7320457267032863
2007-01-20,1.6954566064595402
2007-01-21,0.9876588435376326
2007-01-22,1.5179664044870849
2007-01-23,1.2407230442241768
2007-01-24,1.536468275155245
2007-01-25,1.8815276415253324
2007-01-26,0.40807596680422226
2007-01-27,-1.2061967815766605
2007-01-28,0.5107796528939127
2007-01-29,-0.8146938135520467
2007-01-30,-1.8985414981945998
2007-01-31,-1.5150782732678412
2007-02-01,-2.5801792428176937
2007-02-02,-2.910668488152985
2007-02-03,-3.595310092972177
2007-02-04,-2.2149767887169816
2007-02-05,-0.7901610586166151
2007-02-06,-2.0366276820657907
2007-02-07,-1.3039367136767184
2007-02-08,-0.7205675180698973
2007-02-09,-2.2932053533257997
2007-02-10,0.9536281472205244
2007-02-11,2.022399263205204
2007-02-12,1.7680218296703805
2007-02-13,-0.10376242897248274
2007-02-14,0.7196037252063553
2007-02-15,1.108958994320442
2007-02-16,0.8498753628635838
2007-02-17,-1.4603243819031577
2007-02-18,-0.9646064076634466
2007-02-19,-0.4323290480337885
2007-02-20,-0.33564776047845835
2007-02-21,-1.2854841201385778
2007-02-22,-1.1604808473991677
2007-02-23,-1.7511955904504088
2007-02-24,-1.2317756167528195
2007-02-25,0.1471453329961007
2007-02-26,-1.6795360978085987
2007-02-27,-1.5025153609286075
2007-02-28,-1.7097419245380352
2007-03-01,-0.16883744563984834
2007-03-02,-1.8635903732100811
2007-03-03,-0.9542335503796591
2007-03-04,-2.009021660509687
2007-03-05,-0.1257401125589078
2007-03-06,-1.670069145125485
2007-03-07,-0.6431850949668921
2007-03-08,-0.8068910358234092
2007-03-09,-1.0866513390723045
2007-03-10,-2.3892249125591754
2007-03-11,-1.3676807909334785
2007-03-12,-0.616805165448974
2007-03-13,-0.8507570066643899
2007-03-14,-2.6323905266213723
2007-03-15,-0.9676652194017362
2007-03-16,-1.3060910098897078
2007-03-17,-0.9314052387819372
2007-03-18,1.2039134892635097
2007-03-19,-1.2960508190356845
2007-03-20,-1.91573512396998
2007-03-21,-0.6278512782373873
2007-03-22,-1.5787837609922921
2007-03-23,-1.2480976083620217
2007-03-24,-1.2084215126843352
2007-03-25,-0.3553263346997773
2007-03-26,-0.5953077864114584
2007-03-27,0.13756747231930094
2007-03-28,-1.1610566768225943
2007-03-29,-1.0997658026306565
2007-03-30,-1.523946411217192
2007-03-31,-2.0595536738958
2007-04-01,0.37841646806938695
2007-04-02,0.15549810592408278
2007-04-03,0.11130902780540282
2007-04-04,1.1369780064590642
2007-04-05,1.0876934062728851
2007-04-06,-0.263023153692211
2007-04-07,1.1995283979896725
2007-04-08,-1.3576016681120762
2007-04-09,-1.7987000353506635
2007-04-10,-2.293919998239199
2007-04-11,-2.186057491211877
2007-04-12,-2.1308999110229885
2007-04-13,-3.117341441058844
2007-04-14,-1.2887314049191914
2007-04-15,-1.3320726492425874
2007-04-16,-1.8987432524144008
2007-04-17,-2.692647953455238
2007-04-18,-2.1122981148273516
2007-04-19,-2.716582086434672
2007-04-20,-1.9305884907435658
2007-04-21,-1.630551786956708
2007-04-22,-0.40059915382291666
2007-04-23,-1.6466027324400345
2007-04-24,-1.362583024173221
2007-04-25,-2.0073884546717147
2007-04-26,-0.8194349380441873
2007-04-27,-1.0250889016378093
2007-04-28,-1.8897883932982733
2007-04-29,-0.6773154189073057
2007-04-30,-1.0994816328639596
2007-05-01,-0.6709385169756793
2007-05-02,-0.4101608510422096
2007-05-03,-1.1084831113291227
2007-05-04,0.23578515735039404
2007-05-05,-0.824298670062546
2007-05-06,-1.1579474369298024
2007-05-07,-1.9357088878583593
2007-05-08,-1.0765351456110301
2007-05-09,-1.307275567993635
2007-05-10,-1.0256830711886056
2007-05-11,-1.2046899169924858
2007-05-12,-0.758924672234386
2007-05-13,-1.307721311692554
2007-05-14,-0.2470219793483408
2007-05-15,-1.0490493259379206
2007-05-16,-0.7082547472628831
2007-05-17,-0.9946706428562344
2007-05-18,-0.7934536841562012
2007-05-19,-0.542839976455942
2007-05-20,0.2641698614652273
2007-05-21,-0.09598325015367255
2007-05-22,-0.5178162487361396
2007-05-23,-0.6456929310830938
2007-05-24,-0.4146289992263721
2007-05-25,-1.1681561441874888
2007-05-26,0.05260666109023666
2007-05-27,-1.5646328623077268
2007-05-28,-0.31357013947361223
2007-05-29,-1.3247137711829622
2007-05-30,-0.46166817426753903
2007-05-31,-0.9596783333180559
2007-06-01,-0.6115964395763676
2007-06-02,-1.0208870884308545
2007-06-03,-0.9899105776885506
2007-06-04,-1.1063918516250768
2007-06-05,-0.589362844413433
2007-06-06,-1.7522260727584313
2007-06-07,-0.4158842567031502
2007-06-08,-1.465751669623189
2007-06-09,-1.3958198285435286
2007-06-10,-0.9434509074256213
2007-06-11,-1.083339394055535
2007-06-12,-0.27244377859805763
2007-06-13,0.19577456004940608
2007-06-14,-0.12168262077255457
2007-06-15,-1.097904828551232
2007-06-16,-0.6065874084496791
