time,value,n
2022-03-09,52.42857142857143,1
2022-03-10,38.5,1
2022-03-11,39.666666666666664,1
2022-03-12,34.958333333333336,1
2022-03-13,37.125,1
2022-03-14,53.333333333333336,1
2022-03-15,45.333333333333336,1
2022-03-16,52.3,1
