id,time,value
trend,2007-01-01,63.674314953785554
trend,2007-01-02,63.69736506920495
trend,2007-01-03,63.72041518462434
trend,2007-01-04,63.74346530004374
trend,2007-01-05,63.76651541546313
trend,2007-01-06,63.78956553088253
trend,2007-01-07,63.81261564630192
trend,2007-01-08,63.835665761721316
trend,2007-01-09,63.85871587714072
trend,2007-01-10,63.88176599256011
trend,2007-01-11,63.90481610797951
trend,2007-01-12,63.9278662233989
trend,2007-01-13,63.950916338818296
trend,2007-01-14,63.97396645423769
trend,2007-01-15,63.997016569657085
trend,2007-01-16,64.02006668507647
trend,2007-01-17,64.04311680049587
trend,2007-01-18,64.06616691591526
trend,2007-01-19,64.08921703133466
trend,2007-01-20,64.11226714675405
trend,2007-01-21,64.13531726217344
trend,2007-01-22,64.15836737759284
trend,2007-01-23,64.18141749301223
trend,2007-01-24,64.20446760843163
trend,2007-01-25,64.22751772385104
trend,2007-01-26,64.25056783927043
trend,2007-01-27,64.27361795468983
trend,2007-01-28,64.29666807010922
trend,2007-01-29,64.31971818552861
trend,2007-01-30,64.34276830094801
trend,2007-01-31,64.3658184163674
trend,2007-02-01,64.3888685317868
trend,2007-02-02,64.41191864720619
trend,2007-02-03,64.43496876262557
trend,2007-02-04,64.45801887804497
trend,2007-02-05,64.48106899346436
trend,2007-02-06,64.50411910888376
trend,2007-02-07,64.52716922430315
trend,2007-02-08,64.55021933972255
trend,2007-02-09,64.57326945514194
trend,2007-02-10,64.59631957056135
trend,2007-02-11,64.61936968598074
trend,2007-02-12,64.64241980140014
trend,2007-02-13,64.66546991681953
trend,2007-02-14,64.68852003223893
trend,2007-02-15,64.71157014765832
trend,2007-02-16,64.73462026307772
trend,2007-02-17,64.75767037849711
trend,2007-02-18,64.7807204939165
trend,2007-02-19,64.8037706093359
trend,2007-02-20,64.8268207247553
trend,2007-02-21,64.84987084017469
trend,2007-02-22,64.87292095559408
trend,2007-02-23,64.89597107101348
trend,2007-02-24,64.91902118643287
trend,2007-02-25,64.94207130185227
trend,2007-02-26,64.96512141727166
trend,2007-02-27,64.98817153269106
trend,2007-02-28,65.01122164811045
trend,2007-03-01,65.03427176352984
trend,2007-03-02,65.05732187894924
trend,2007-03-03,65.08037199436863
trend,2007-03-04,65.10342210978803
trend,2007-03-05,65.12647222520742
trend,2007-03-06,65.14952234062682
trend,2007-03-07,65.17257245604621
trend,2007-03-08,65.1956225714656
trend,2007-03-09,65.218672686885
trend,2007-03-10,65.2417228023044
trend,2007-03-11,65.26477291772379
trend,2007-03-12,65.28782303314318
trend,2007-03-13,65.31087314856258
trend,2007-03-14,65.33392326398197
trend,2007-03-15,65.35697337940137
trend,2007-03-16,65.38002349482076
trend,2007-03-17,65.40307361024016
trend,2007-03-18,65.42612372565955
trend,2007-03-19,65.44917384107895
trend,2007-03-20,65.47222395649834
trend,2007-03-21,65.49527407191773
trend,2007-03-22,65.51832418733714
trend,2007-03-23,65.54137430275652
trend,2007-03-24,65.56442441817593
trend,2007-03-25,65.58747453359531
trend,2007-03-26,65.61052464901472
trend,2007-03-27,65.6335747644341
trend,2007-03-28,65.65662487985351
trend,2007-03-29,65.67967499527289
trend,2007-03-30,65.7027251106923
trend,2007-03-31,65.72577522611168
trend,2007-04-01,65.74882534153109
trend,2007-04-02,65.77187545695047
trend,2007-04-03,65.79492557236988
trend,2007-04-04,65.81797568778926
trend,2007-04-05,65.84102580320867
trend,2007-04-06,65.86407591862806
trend,2007-04-07,65.88712603404744
trend,2007-04-08,65.91017614946685
trend,2007-04-09,65.93322626488623
trend,2007-04-10,65.95627638030564
trend,2007-04-11,65.97932649572502
trend,2007-04-12,66.00237661114443
trend,2007-04-13,66.02542672656381
trend,2007-04-14,66.04847684198322
trend,2007-04-15,66.0715269574026
trend,2007-04-16,66.094577072822
trend,2007-04-17,66.11762718824139
trend,2007-04-18,66.1406773036608
trend,2007-04-19,66.16372741908017
trend,2007-04-20,66.18677753449958
