time,value,n
2022-08-23,23,1
2022-08-24,21.25,1
2022-08-25,23.583333333333332,1
2022-08-26,21.208333333333332,1
2022-08-27,16.666666666666668,1
2022-08-28,17,1
2022-08-29,21.708333333333332,1
2022-08-30,21.65,1
